case_id,date_id,loc_id,car_id1,car_id2,car_id3,car_id4,nm_id1,nm_id2,nm_id3,nm_id4,fatalities
40422,5370,1062,2043.0,1978.0,,,385.0,,,,1
40426,5386,1058,2051.0,,,,334.0,,,,1
40454,5498,1022,1948.0,,,,343.0,,,,1
40458,5514,799,2115.0,,,,354.0,,,,1
40494,5658,525,2187.0,,,,374.0,,,,1
40498,5674,1002,2098.0,,,,401.0,,,,1
40540,5834,986,2166.0,,,,409.0,,,,1
40564,5930,958,2112.0,,,,375.0,,,,1
40589,6026,554,2315.0,,,,382.0,,,,1
40701,6458,834,2292.0,,,,411.0,,,,1
40734,6586,818,2486.0,,,,473.0,,,,1
40742,6618,476,2539.0,,,,418.0,,,,1
40756,6666,782,2555.0,,,,426.0,,,,1
40760,6682,766,2473.0,,,,444.0,,,,1
40764,6698,619,2376.0,,,,455.0,,,,1
40768,6714,472,2571.0,,,,434.0,,,,1
40776,6746,508,2509.0,,,,471.0,467.0,460.0,456.0,1
40781,6762,496,2513.0,,,,464.0,,,,1
40785,6778,639,2521.0,,,,468.0,,,,1
40793,6810,738,2432.0,,,,475.0,,,,1
40814,6890,730,2639.0,,,,438.0,,,,1
40846,7018,411,2646.0,,,,488.0,505.0,484.0,501.0,1
40851,7034,710,2617.0,,,,492.0,,,,1
40855,7050,694,2654.0,,,,517.0,,,,1
40907,7242,626,2608.0,,,,487.0,,,,1
40937,7354,598,2725.0,,,,528.0,,,,1
50015,7482,897,2680.0,,,,495.0,,,,1
50130,7914,1107,2840.0,,,,503.0,,,,1
50174,8090,1063,3006.0,,,,589.0,,,,1
50194,8170,1590,3151.0,,,,522.0,,,,1
50256,8410,1634,3145.0,,,,552.0,,,,1
50260,8426,628,3255.0,,,,534.0,,,,1
50272,8474,1143,3040.0,,,,531.0,,,,1
50313,8634,1139,3092.0,,,,535.0,,,,1
50456,9194,696,3304.0,3429.0,3426.0,,551.0,,,,1
50492,9306,1658,3344.0,,,,555.0,,,,1
50496,9322,987,3583.0,,,,570.0,,,,1
60105,9770,1200,3759.0,,,,618.0,,,,1
60292,10506,2680,3934.0,,,,705.0,,,,1
60369,10810,1753,4038.0,,,,717.0,,,,1
60377,10842,2656,4054.0,,,,721.0,,,,1
60385,10874,3112,4203.0,,,,706.0,,,,1
60389,10890,1735,4215.0,,,,710.0,,,,1
60393,10906,1822,4227.0,,,,714.0,,,,1
60450,11114,3506,4189.0,,,,688.0,,,,1
60464,11162,2414,4213.0,,,,692.0,,,,1
60492,11274,2612,4056.0,,,,651.0,,,,1
60521,11386,2600,4108.0,,,,663.0,,,,1
60610,11738,2904,4571.0,,,,802.0,,,,1
60640,11850,2572,4312.0,,,,699.0,,,,1
10097,382,198,135.0,134.0,,,25.0,,,,1
10134,526,173,182.0,,,,37.0,20.0,41.0,24.0,2
10191,750,263,279.0,,,,38.0,,,,1
10316,1246,35,486.0,445.0,,,76.0,,,,1
10324,1278,243,453.0,,,,80.0,,,,1
10360,1422,221,546.0,,,,85.0,,,,1
10372,1470,217,543.0,,,,58.0,,,,1
10408,1614,93,560.0,,,,47.0,,,,1
10508,2014,22,747.0,,,,74.0,,,,1
10592,2350,169,865.0,,,,100.0,,,,1
10670,2654,78,1007.0,,,,98.0,,,,1
10686,2718,314,964.0,,,,83.0,,,,1
10715,2830,183,1059.0,,,,106.0,,,,1
10751,2974,12,1130.0,,,,145.0,,,,1
10767,3038,164,1076.0,,,,115.0,,,,1
10811,3214,18,1153.0,,,,128.0,,,,1
10819,3246,264,1160.0,,,,139.0,,,,1
10823,3262,62,1222.0,,,,161.0,,,,1
10827,3278,175,1215.0,,,,146.0,,,,1
10832,3294,14,1176.0,,,,147.0,,,,1
10841,3326,298,1254.0,,,,181.0,159.0,136.0,151.0,1
10849,3358,232,1270.0,,,,185.0,,,,1
10862,3406,242,1217.0,,,,144.0,,,,1
20004,3470,321,1314.0,,,,193.0,,,,1
20016,3518,478,1338.0,,,,205.0,201.0,,,1
20024,3550,305,1269.0,,,,160.0,,,,1
20036,3598,316,1366.0,,,,213.0,,,,1
20060,3694,277,1321.0,,,,164.0,,,,1
40034,3886,605,1385.0,,,,176.0,,,,1
40062,3998,1458,1479.0,1494.0,,,249.0,,,,1
40070,4030,1426,1445.0,,,,192.0,,,,1
40074,4046,919,1453.0,,,,196.0,,,,1
40103,4158,1410,1493.0,1535.0,,,198.0,,,,1
40149,4334,1362,1607.0,,,,218.0,,,,1
40161,4382,879,1589.0,,,,228.0,,,,1
40173,4430,867,1572.0,,,,251.0,,,,1
40185,4478,1330,1633.0,,,,236.0,,,,1
40220,4606,569,1711.0,,,,242.0,,,,1
40241,4686,561,1664.0,,,,263.0,267.0,,,1
40270,4798,553,1807.0,,,,290.0,,,,1
40308,4942,523,1826.0,,,,361.0,,,,1
40316,4974,1198,1887.0,,,,298.0,,,,1
40335,5038,528,1833.0,,,,320.0,,,,1
40356,5118,1162,1951.0,1873.0,,,306.0,,,,1
40360,5134,1146,1816.0,1885.0,,,311.0,,,,1
40368,5166,1126,1971.0,,,,318.0,,,,1
40372,5182,457,1918.0,,,,373.0,,,,1
40377,5198,502,1926.0,,,,377.0,,,,1
40386,5230,1110,1995.0,,,,322.0,,,,1
40414,5342,1078,2035.0,,,,330.0,,,,1
40431,5406,1050,1985.0,,,,356.0,,,,1
40443,5454,515,2002.0,,,,393.0,,,,1
40499,5678,521,2008.0,,,,355.0,,,,1
40565,5934,954,2206.0,,,,417.0,,,,1
40594,6046,505,2327.0,,,,386.0,,,,1
40607,6094,617,2351.0,,,,390.0,,,,1
40619,6142,922,2261.0,,,,388.0,,,,1
40627,6174,902,2269.0,,,,392.0,,,,1
40658,6286,862,2350.0,,,,449.0,,,,1
40662,6302,499,2232.0,2427.0,2309.0,,399.0,,,,1
40666,6318,858,2366.0,,,,457.0,,,,1
40686,6398,613,2276.0,,,,407.0,,,,1
40718,6526,489,2466.0,,,,469.0,,,,1
40731,6574,830,2527.0,,,,406.0,,,,1
40735,6590,495,2340.0,,,,435.0,,,,1
40757,6670,778,2465.0,,,,432.0,,,,1
40761,6686,762,2563.0,,,,430.0,,,,1
40835,6974,687,2626.0,,,,497.0,,,,1
40852,7038,706,2715.0,,,,446.0,,,,1
40860,7070,483,2536.0,2731.0,,,496.0,500.0,504.0,525.0,1
40864,7086,412,2739.0,,,,470.0,,,,1
40868,7102,666,2747.0,,,,478.0,,,,1
40876,7134,479,2763.0,,,,482.0,,,,1
40893,7198,646,2588.0,,,,483.0,,,,1
40904,7230,634,2673.0,,,,516.0,,,,1
40934,7342,610,2835.0,,,,494.0,,,,1
40938,7358,594,2847.0,,,,498.0,,,,1
40942,7374,653,2855.0,,,,549.0,553.0,506.0,510.0,1
50073,7710,1083,2874.0,,,,565.0,,,,1
50082,7742,1730,2878.0,,,,569.0,,,,1
50155,8014,1071,2977.0,,,,536.0,,,,1
50265,8446,841,3032.0,,,,523.0,527.0,542.0,538.0,1
50278,8494,1095,3154.0,,,,597.0,,,,1
50369,8846,1135,3297.0,3172.0,,,543.0,,,,1
50453,9182,700,3418.0,3535.0,,,566.0,,,,1
60018,9438,2418,3513.0,3510.0,3514.0,3517.0,576.0,,,,1
60138,9902,2422,3701.0,,,,608.0,,,,1
60191,10110,3454,3766.0,3793.0,,,624.0,,,,1
60256,10366,1315,3987.0,,,,658.0,,,,1
60301,10542,2435,3950.0,,,,709.0,,,,1
60350,10734,2672,4147.0,,,,698.0,,,,1
60362,10782,2610,4057.0,,,,652.0,,,,1
60366,10798,2249,4175.0,,,,702.0,,,,1
60386,10878,2640,4101.0,,,,664.0,,,,1
60390,10894,2636,4105.0,4219.0,,,668.0,,,,1
60398,10926,2537,4125.0,,,,672.0,,,,1
60447,11102,2177,4319.0,,,,718.0,,,,1
60489,11262,964,4379.0,,,,758.0,,,,1
60493,11278,2427,4198.0,,,,745.0,,,,1
60530,11422,1847,4116.0,,,,667.0,,,,1
60542,11470,1749,4451.0,,,,770.0,,,,1
60582,11630,2580,4381.0,,,,744.0,,,,1
60599,11694,2130,4228.0,4551.0,,,790.0,,,,1
60611,11742,2525,4413.0,,,,748.0,,,,1
60678,11998,1689,4517.0,,,,768.0,,,,1
60723,12174,2552,4482.0,,,,797.0,,,,1
60748,12270,3088,4514.0,,,,809.0,,,,1
60801,12478,3414,4582.0,,,,813.0,,,,1
60833,12606,2508,4650.0,,,,817.0,,,,1
60853,12686,2865,4664.0,,,,751.0,,,,1
60861,12718,1978,4680.0,,,,755.0,,,,1
60865,12734,2768,4995.0,,,,858.0,,,,1
60922,12958,3154,4778.0,,,,845.0,,,,1
60930,12990,1205,4877.0,,,,808.0,,,,1
60978,13182,3818,4872.0,,,,791.0,,,,1
61010,13310,2464,4912.0,,,,799.0,,,,1
61034,13406,1299,5251.0,,,,930.0,,,,1
61062,13518,1831,5077.0,,,,852.0,,,,1
61075,13566,2420,4982.0,,,,881.0,,,,1
61100,13662,2521,5355.0,,,,950.0,,,,1
61129,13774,2400,5080.0,,,,831.0,,,,1
61153,13870,2922,5094.0,,,,909.0,,,,1
61204,14062,993,5519.0,,,,970.0,,,,1
61220,14126,3134,5194.0,,,,929.0,,,,1
61244,14222,3834,5587.0,5280.0,,,986.0,,,,1
61248,14238,1711,5288.0,,,,859.0,,,,1
61273,14334,1865,5258.0,,,,941.0,,,,1
61281,14366,3806,5393.0,,,,896.0,,,,1
61285,14382,2910,5401.0,,,,904.0,,,,1
61358,14670,2898,5755.0,,,,998.0,,,,1
61371,14718,2320,5545.0,,,,916.0,,,,2
61375,14734,3538,5476.0,,,,879.0,,,,1
61395,14814,2312,5803.0,,,,1010.0,,,,1
61432,14958,2878,5629.0,,,,948.0,,,,1
61440,14990,2760,5875.0,,,,1034.0,,,,1
61472,15118,2267,5693.0,,,,960.0,,,,1
61476,15134,2853,5608.0,,,,911.0,,,,1
61480,15150,1909,5701.0,,,,964.0,,,,1
61484,15166,2849,5709.0,,,,968.0,,,,1
61536,15374,2752,6019.0,5700.0,,,1062.0,,,,1
61577,15534,1369,5760.0,,,,931.0,,,,1
61589,15582,2874,5726.0,,,,1029.0,,,,1
61609,15662,1771,5812.0,,,,947.0,1078.0,943.0,1074.0,1
61621,15710,2527,5913.0,,,,1020.0,,,,1
61637,15774,1029,5848.0,,,,951.0,,,,1
61654,15838,1857,6183.0,,,,1094.0,,,,1
61662,15870,3330,6195.0,5822.0,5884.0,,1102.0,,,,1
61666,15886,2399,5834.0,,,,1077.0,,,,1
61682,15950,1392,6231.0,,,,1110.0,,,,1
61698,16014,3326,6029.0,6259.0,5952.0,,1130.0,,,,1
61764,16270,1891,5966.0,,,,1060.0,1097.0,1093.0,1064.0,1
61808,16446,2232,6132.0,,,,1003.0,,,,1
61906,16830,2501,6353.0,,,,1080.0,,,,1
61910,16846,1417,6551.0,,,,1178.0,,,,1
61927,16910,2174,6230.0,,,,1145.0,,,,1
61967,17070,1653,6384.0,,,,1067.0,,,,1
61983,17134,2200,6481.0,,,,1108.0,,,,1
62003,17214,2239,6521.0,,,,1116.0,,,,1
62007,17230,1649,6374.0,6529.0,,,1120.0,,,,1
62011,17246,988,6436.0,6382.0,6537.0,,1165.0,1083.0,1075.0,1079.0,2
62036,17342,2357,6577.0,,,,1124.0,,,,1
62040,17358,2184,6585.0,,,,1132.0,,,,1
62044,17374,2677,6468.0,,,,1087.0,,,,1
62060,17438,1361,6621.0,,,,1136.0,,,,1
62088,17550,2152,6807.0,,,,1246.0,,,,1
62092,17566,2144,6815.0,,,,1250.0,,,,1
62132,17726,1552,6725.0,,,,1164.0,,,,1
62152,17806,1773,6636.0,,,,1127.0,,,,1
62156,17822,2005,6915.0,,,,1262.0,,,,1
62172,17886,1328,6943.0,,,,1266.0,,,,1
62180,17918,1532,6704.0,6955.0,,,1270.0,,,,1
62196,17982,2112,6813.0,,,,1200.0,,,,1
62204,18014,2826,6736.0,,,,1290.0,1139.0,1143.0,1286.0,1
62208,18030,2104,6674.0,,,,1237.0,,,,1
62228,18110,2489,7043.0,,,,1298.0,,,,1
62236,18142,1893,6718.0,,,,1249.0,,,,1
62244,18174,2060,7067.0,,,,1306.0,,,,1
62273,18286,1243,7103.0,,,,1318.0,,,,1
62285,18334,1296,6973.0,,,,1252.0,,,,1
62314,18446,2219,6896.0,,,,1163.0,,,,1
62326,18494,3790,7195.0,7041.0,6834.0,,1358.0,,,,1
62334,18526,2989,7211.0,,,,1362.0,,,,1
62338,18542,1464,7053.0,,,,1272.0,,,,1
62355,18606,2281,7085.0,,,,1284.0,,,,1
62384,18718,2313,7129.0,6934.0,,,1292.0,,,,1
62404,18798,2481,7153.0,6962.0,,,1296.0,,,,1
62412,18830,2032,7165.0,,,,1300.0,,,,1
62416,18846,2028,7173.0,,,,1304.0,,,,1
62420,18862,2810,6994.0,,,,1289.0,,,,1
62437,18926,1372,7347.0,,,,1398.0,,,,1
62445,18958,3037,7034.0,,,,1309.0,,,,1
62449,18974,2008,7042.0,,,,1317.0,,,,1
62457,19006,2004,7088.0,,,,1223.0,,,,1
62465,19038,1368,7375.0,,,,1402.0,,,,1
62515,19214,1980,7285.0,,,,1336.0,,,,1
62535,19294,2720,7475.0,,,,1438.0,,,,1
62539,19310,1964,7196.0,,,,1255.0,,,,1
62543,19326,1635,7200.0,,,,1259.0,,,,1
62547,19342,2014,7483.0,,,,1442.0,,,,1
62567,19422,1994,7232.0,,,,1267.0,,,,1
62575,19454,2213,7377.0,7381.0,,,1360.0,,,,1
62592,19518,1136,7234.0,,,,1373.0,,,,1
62600,19550,1129,7280.0,7246.0,,,1287.0,,,,1
62612,19598,3128,7304.0,,,,1291.0,,,,1
62624,19646,2790,7286.0,,,,1397.0,,,,1
62628,19662,2786,7340.0,,,,1307.0,,,,1
62648,19742,1811,7380.0,,,,1347.0,,,,1
62656,19774,1924,7338.0,,,,1437.0,,,,1
62660,19790,2778,7615.0,,,,1530.0,,,,1
62664,19806,1912,7509.0,,,,1420.0,,,,1
62672,19838,2362,7635.0,,,,1550.0,,,,1
62676,19854,1933,7412.0,,,,1359.0,,,,1
62684,19886,2531,7643.0,,,,1558.0,,,,1
62692,19918,2953,7549.0,,,,1448.0,,,,1
62696,19934,1699,7659.0,,,,1570.0,,,,1
62700,19950,2465,7448.0,,,,1379.0,,,,1
62704,19966,2358,7561.0,,,,1456.0,,,,1
62708,19982,1337,7569.0,,,,1464.0,,,,1
62712,19998,1049,7418.0,,,,1493.0,,,,1
62728,20062,1691,7492.0,,,,1391.0,,,,1
62736,20094,1544,7601.0,,,,1496.0,,,,1
62748,20142,1844,7617.0,,,,1500.0,,,,1
62760,20190,1836,7540.0,7536.0,,,1423.0,,,,1
62764,20206,1832,7763.0,,,,1634.0,,,,1
62768,20222,2305,7552.0,,,,1431.0,,,,1
62780,20270,1611,7657.0,7576.0,,,1435.0,,,,1
62788,20302,2457,7558.0,,,,1585.0,,,,1
62818,20414,1121,7855.0,,,,1670.0,,,,1
62834,20478,1709,7610.0,,,,1613.0,1524.0,1617.0,1528.0,2
62838,20494,1571,7729.0,,,,1532.0,,,,1
62842,20510,1991,7664.0,,,,1459.0,,,,1
62858,20574,1349,7684.0,,,,1467.0,,,,1
62878,20654,2754,7777.0,,,,1552.0,,,,1
62882,20670,904,7785.0,,,,1556.0,,,,1
62886,20686,896,7722.0,,,,1645.0,,,,1
62898,20734,1117,7756.0,,,,1491.0,,,,1
62902,20750,2355,7813.0,,,,1560.0,,,,1
62906,20766,872,7762.0,,,,1657.0,,,,1
62910,20782,3240,7780.0,,,,1495.0,,,,1
62918,20814,2761,7833.0,,,,1568.0,,,,1
62928,20846,3110,8019.0,,,,1706.0,,,,1
62953,20942,3498,7889.0,,,,1588.0,1592.0,,,1
62961,20974,1605,7836.0,,,,1527.0,,,,1
62965,20990,2090,7913.0,,,,1604.0,,,,1
62977,21038,808,7862.0,,,,1685.0,,,,1
62981,21054,804,7933.0,,,,1608.0,,,,1
62985,21070,2346,8091.0,,,,1697.0,1726.0,1730.0,1693.0,1
62989,21086,2571,7880.0,,,,1551.0,,,,1
62993,21102,1531,8107.0,,,,1738.0,,,,1
63001,21134,1585,7886.0,,,,1701.0,,,,1
63017,21198,1563,7993.0,,,,1616.0,,,,1
63021,21214,1383,7910.0,,,,1717.0,,,,1
63030,21246,2171,7952.0,,,,1591.0,,,,1
63038,21278,1569,7938.0,,,,1733.0,,,,1
63042,21294,1561,7946.0,,,,1737.0,,,,1
63046,21310,1553,8017.0,,,,1620.0,,,,1
63050,21326,1503,7962.0,,,,1745.0,,,,1
63054,21342,2265,7992.0,,,,1611.0,,,,1
63067,21390,2494,8191.0,,,,1754.0,,,,1
63071,21406,2445,8195.0,,,,1758.0,,,,1
63083,21454,3570,8215.0,,,,1762.0,,,,1
63107,21550,2852,8255.0,,,,1774.0,,,,1
63165,21774,2131,8189.0,,,,1684.0,,,,1
63197,21902,1787,8190.0,,,,1809.0,,,,1
63201,21918,1889,8237.0,,,,1700.0,,,,1
63229,22030,3770,8250.0,,,,1817.0,,,,1
63245,22094,1527,8317.0,,,,1720.0,,,,1
63253,22126,1851,8280.0,,,,1675.0,,,,1
63261,22158,2563,8333.0,,,,1728.0,,,,1
63273,22206,1752,8330.0,,,,1837.0,,,,1
63277,22222,2146,8361.0,,,,1679.0,1736.0,1683.0,1740.0,2
63301,22302,1748,8364.0,,,,1695.0,,,,1
63305,22318,1736,8583.0,,,,1842.0,,,,1
63313,22350,1724,8380.0,,,,1699.0,,,,1
63317,22366,1284,8388.0,,,,1703.0,,,,1
63325,22398,1762,8449.0,,,,1748.0,,,,1
63353,22510,1412,8444.0,,,,1723.0,,,,1
63377,22606,1942,8488.0,,,,1739.0,,,,1
63406,22718,1320,8552.0,,,,1759.0,,,,1
63418,22766,1523,8564.0,,,,1767.0,,,,1
63422,22782,1105,8743.0,,,,1882.0,,,,1
63426,22798,2094,8751.0,,,,1890.0,,,,1
63430,22814,1405,8584.0,,,,1771.0,,,,1
63434,22830,2816,8621.0,,,,1788.0,,,,1
63454,22910,2908,8653.0,,,,1796.0,,,,1
63458,22926,3750,8632.0,,,,1783.0,,,,1
63462,22942,2341,8662.0,,,,1921.0,,,,1
63466,22958,3746,8665.0,,,,1808.0,,,,1
63470,22974,1769,8669.0,,,,1812.0,,,,1
63478,23006,2860,8823.0,,,,1898.0,,,,1
63482,23022,1967,8698.0,,,,1933.0,,,,1
63491,23054,2607,8718.0,,,,1945.0,,,,1
63495,23070,2661,8726.0,,,,1953.0,,,,1
63499,23086,3742,8734.0,,,,1957.0,1828.0,1961.0,1832.0,1
63515,23150,3094,8883.0,,,,1910.0,,,,1
63523,23182,1152,8762.0,,,,1965.0,,,,1
63535,23230,1680,8768.0,8915.0,,,1969.0,1977.0,1934.0,1848.0,1
63547,23278,1668,8939.0,,,,1938.0,,,,1
63559,23326,1656,8812.0,,,,1835.0,,,,1
63580,23406,3066,8836.0,,,,1847.0,,,,1
63592,23454,3050,8837.0,,,,1892.0,,,,1
63596,23470,2107,8854.0,,,,2001.0,,,,1
63604,23502,3530,8857.0,,,,1908.0,1859.0,1855.0,1904.0,1
63608,23518,2385,8876.0,,,,1863.0,,,,1
63612,23534,2603,8884.0,,,,1867.0,,,,1
63616,23550,1443,8894.0,,,,2013.0,,,,1
63620,23566,3866,8873.0,,,,1912.0,,,,1
63628,23598,3026,8885.0,,,,1916.0,,,,1
63636,23630,1204,8920.0,,,,1887.0,,,,1
80026,23742,3432,8941.0,,,,1940.0,,,,1
10046,182,47,68.0,,,,7.0,,,,1
10066,262,335,97.0,,,,4.0,,,,1
10087,342,45,114.0,,,,17.0,,,,1
10116,454,123,167.0,,,,26.0,,,,1
10160,630,41,224.0,,,,27.0,,,,1
10253,998,193,370.0,,,,61.0,,,,1
10273,1078,142,414.0,395.0,,,65.0,,,,1
10277,1094,252,422.0,,,,69.0,,,,1
10366,1446,118,521.0,,,,92.0,,,,1
10538,2134,322,795.0,,,,78.0,,,,1
10622,2470,80,947.0,,,,94.0,,,,1
10692,2742,72,1043.0,,,,102.0,,,,1
10817,3238,354,1156.0,,,,135.0,,,,1
10830,3286,145,1172.0,,,,143.0,,,,1
10834,3302,141,1238.0,,,,169.0,,,,1
10868,3430,48,1224.0,,,,175.0,,,,1
20018,3526,320,1261.0,,,,152.0,179.0,183.0,156.0,1
40007,3782,1498,1357.0,,,,168.0,,,,1
40024,3846,927,1419.0,,,,170.0,,,,1
40032,3878,629,1381.0,,,,172.0,,,,1
40044,3926,923,1478.0,,,,237.0,,,,1
40060,3990,1466,1400.0,,,,207.0,,,,1
40064,4006,1450,1408.0,,,,211.0,,,,1
40068,4022,1434,1416.0,,,,215.0,,,,1
40084,4086,597,1440.0,1511.0,,,194.0,,,,1
40093,4118,460,1452.0,,,,223.0,,,,1
40097,4134,899,1460.0,,,,227.0,,,,1
40105,4166,593,1468.0,,,,231.0,,,,1
40121,4230,1402,1567.0,,,,206.0,,,,1
40125,4246,1390,1496.0,,,,235.0,,,,1
40138,4294,1374,1591.0,,,,214.0,,,,1
40151,4342,585,1569.0,,,,224.0,,,,1
40163,4390,1354,1548.0,,,,247.0,,,,1
40167,4406,871,1609.0,,,,232.0,,,,1
40193,4502,1310,1649.0,,,,244.0,,,,1
40201,4534,444,1695.0,,,,234.0,,,,1
40206,4550,1282,1616.0,,,,259.0,,,,1
40210,4566,1278,1665.0,,,,252.0,,,,1
40218,4598,1518,1690.0,,,,285.0,,,,1
40255,4742,1258,1758.0,,,,288.0,341.0,353.0,295.0,2
40268,4790,1250,1803.0,,,,286.0,,,,1
40272,4806,549,1774.0,,,,357.0,,,,1
40350,5094,562,1943.0,,,,302.0,,,,1
40396,5270,815,1864.0,,,,319.0,,,,1
40404,5302,1094,1880.0,,,,323.0,,,,1
40408,5318,1090,1945.0,,,,336.0,331.0,327.0,340.0,1
40433,5414,1046,1989.0,,,,360.0,,,,1
40441,5446,709,1928.0,,,,339.0,,,,1
40469,5558,791,2143.0,,,,358.0,,,,1
40481,5606,480,1984.0,,,,370.0,351.0,366.0,347.0,1
40539,5830,783,2072.0,,,,363.0,,,,1
40555,5894,974,2275.0,,,,378.0,,,,1
40559,5910,567,2104.0,,,,367.0,,,,1
40563,5926,685,2202.0,,,,413.0,,,,1
40579,5990,513,2201.0,,,,380.0,,,,1
40609,6102,755,2168.0,,,,383.0,,,,1
40617,6134,507,2278.0,,,,421.0,,,,1
40621,6150,745,2282.0,,,,425.0,,,,1
40642,6230,886,2322.0,,,,433.0,,,,1
40646,6246,747,2212.0,,,,391.0,,,,1
40650,6262,882,2338.0,,,,445.0,,,,1
40676,6358,735,2443.0,,,,398.0,,,,1
40680,6374,548,2394.0,,,,461.0,,,,1
40696,6438,501,2422.0,,,,465.0,,,,1
40708,6486,544,2296.0,,,,415.0,,,,1
40733,6582,822,2336.0,,,,410.0,431.0,414.0,427.0,1
40745,6630,810,2547.0,,,,422.0,,,,1
40749,6646,798,2494.0,,,,477.0,,,,1
40754,6662,786,2372.0,,,,443.0,,,,1
40763,6694,754,2481.0,,,,452.0,,,,1
40775,6742,750,2400.0,,,,463.0,,,,1
40796,6822,669,2566.0,,,,489.0,,,,1
40833,6966,718,2622.0,,,,493.0,,,,1
40854,7046,698,2719.0,,,,454.0,450.0,513.0,509.0,2
40862,7078,686,2633.0,,,,508.0,,,,1
40866,7094,674,2743.0,,,,474.0,,,,1
40902,7222,638,2669.0,,,,512.0,,,,1
40911,7254,631,2616.0,,,,491.0,,,,1
40932,7334,618,2717.0,,,,524.0,,,,1
40940,7366,586,2851.0,,,,502.0,,,,1
50177,8102,817,2920.0,,,,519.0,,,,1
50197,8182,793,3038.0,,,,593.0,,,,1
50215,8246,1614,3081.0,,,,544.0,,,,1
50235,8326,1155,3113.0,,,,548.0,,,,1
50280,8502,893,3158.0,,,,601.0,,,,1
50316,8646,757,3100.0,,,,539.0,,,,1
50367,8838,1031,3411.0,,,,558.0,,,,1
50411,9014,1602,3358.0,,,,621.0,,,,1
50491,9302,592,3470.0,,,,637.0,,,,1
60042,9526,1013,3549.0,,,,584.0,,,,1
60063,9606,1323,3691.0,,,,602.0,,,,1
60128,9862,2974,3536.0,,,,583.0,,,,1
60160,9990,2297,3564.0,,,,595.0,,,,1
60172,10038,1798,3584.0,,,,603.0,,,,1
60181,10070,2706,3777.0,,,,620.0,,,,1
60185,10086,2932,3871.0,,,,630.0,,,,1
60229,10262,2684,3849.0,3846.0,,,632.0,,,,1
60254,10358,3056,3885.0,,,,636.0,,,,1
60303,10550,2333,3760.0,,,,623.0,,,,1
60384,10870,2644,4097.0,,,,660.0,,,,1
60487,11254,1870,4375.0,,,,754.0,,,,1
60548,11494,2592,4152.0,,,,671.0,,,,1
60560,11542,1096,4282.0,,,,765.0,720.0,761.0,724.0,2
60576,11606,2584,4511.0,,,,778.0,,,,1
80030,23758,3257,8966.0,,,,2053.0,,,,1
80046,23822,3253,8982.0,,,,2057.0,,,,1
80066,23902,4326,8989.0,,,,1948.0,,,,1
80328,24942,3560,9559.0,,,,2026.0,,,,1
80364,25086,3157,9433.0,,,,1996.0,,,,1
80384,25166,3584,9473.0,,,,2008.0,,,,1
80408,25262,2719,9586.0,,,,2145.0,,,,1
80416,25294,2671,9707.0,,,,2038.0,,,,1
80440,25390,3125,9739.0,,,,2058.0,,,,1
80485,25566,3436,9668.0,,,,1959.0,,,,1
80505,25646,3372,9722.0,,,,2177.0,,,,1
80517,25694,3922,9721.0,,,,2044.0,,,,1
90005,26062,3493,9898.0,9902.0,9852.0,,2068.0,2209.0,2064.0,2205.0,1
