case_id,date_id,loc_id,car_id1,car_id2,car_id3,car_id4,nm_id1,nm_id2,nm_id3,nm_id4,fatalities
10085,336,258,107.0,,,,10.0,,,,1
10113,448,287,158.0,,,,17.0,,,,1
10153,608,96,207.0,,,,30.0,,,,1
10161,640,351,215.0,,,,34.0,,,,1
10229,912,402,310.0,,,,29.0,,,,1
10241,960,5,318.0,,,,33.0,,,,1
10290,1152,244,432.0,,,,43.0,,,,1
10314,1248,263,469.0,,,,68.0,,,,1
10475,1888,301,614.0,,,,117.0,,,,1
10612,2432,211,907.0,,,,150.0,,,,1
10702,2784,333,1000.0,,,,127.0,,,,1
10746,2960,35,1087.0,,,,170.0,,,,1
10766,3040,285,1129.0,,,,192.0,,,,1
10786,3120,442,1143.0,,,,161.0,174.0,178.0,165.0,2
10856,3392,191,1237.0,,,,204.0,,,,1
10949,3760,0,1298.0,,,,169.0,,,,1
10973,3856,321,1388.0,1334.0,,,171.0,,,,1
20006,3936,401,1408.0,,,,183.0,,,,1
20074,4208,341,1593.0,,,,256.0,,,,1
40049,4416,1538,1681.0,,,,288.0,,,,1
40069,4496,1522,1705.0,,,,292.0,,,,1
40073,4512,587,1574.0,,,,193.0,,,,1
40077,4528,440,1687.0,,,,258.0,,,,1
40081,4544,1502,1695.0,,,,270.0,,,,1
40085,4560,1490,1699.0,1572.0,,,274.0,,,,1
40106,4640,585,1596.0,,,,207.0,,,,1
40110,4656,619,1604.0,,,,211.0,,,,1
40114,4672,583,1608.0,,,,215.0,,,,1
40192,4976,1410,1897.0,,,,336.0,,,,1
40205,5024,575,1742.0,,,,233.0,,,,1
40222,5088,1390,1766.0,,,,237.0,,,,1
40226,5104,1374,1784.0,,,,259.0,,,,1
40243,5168,865,1806.0,,,,253.0,,,,1
40267,5264,1350,1955.0,,,,346.0,,,,1
40271,5280,1334,1840.0,,,,271.0,,,,1
40283,5328,895,1991.0,,,,350.0,,,,1
40299,5392,883,2007.0,,,,362.0,,,,1
40319,5472,693,2027.0,,,,374.0,,,,1
40339,5552,1282,2121.0,,,,384.0,,,,1
40343,5568,1266,2067.0,,,,386.0,,,,1
40351,5600,1242,2141.0,,,,396.0,,,,1
40359,5632,871,2157.0,,,,400.0,,,,1
40387,5744,1226,2030.0,,,,297.0,,,,1
40404,5808,1222,2076.0,,,,307.0,,,,1
40437,5936,835,2269.0,,,,404.0,,,,1
40489,6128,661,2208.0,,,,323.0,,,,1
40501,6176,819,2182.0,,,,313.0,,,,1
40527,6272,488,2401.0,,,,412.0,,,,1
40531,6288,1110,2371.0,,,,430.0,,,,1
40543,6336,1106,2296.0,,,,335.0,,,,1
40583,6496,1074,2455.0,,,,446.0,,,,1
40587,6512,1066,2501.0,,,,424.0,,,,1
40591,6528,799,2467.0,,,,454.0,,,,1
40603,6576,1050,2537.0,,,,444.0,,,,1
40609,6592,1034,2362.0,,,,329.0,,,,1
40617,6624,1018,2507.0,2553.0,,,478.0,,,,1
40621,6640,1006,2408.0,,,,359.0,,,,1
40646,6736,974,2406.0,,,,341.0,,,,1
40661,6784,946,2605.0,,,,460.0,,,,1
40754,7152,878,2612.0,2711.0,,,514.0,,,,1
40780,7248,846,2751.0,,,,522.0,,,,1
40792,7296,392,2771.0,,,,538.0,542.0,534.0,512.0,1
40816,7392,759,2716.0,,,,431.0,,,,1
40824,7424,500,2831.0,,,,562.0,,,,1
40850,7520,782,2893.0,,,,524.0,,,,1
40854,7536,774,2867.0,,,,574.0,,,,1
40871,7600,738,2899.0,,,,582.0,,,,1
40879,7632,718,2804.0,,,,439.0,,,,1
40883,7648,714,2923.0,,,,586.0,,,,1
50089,8000,1770,2936.0,,,,455.0,,,,1
50109,8080,1726,3073.0,,,,544.0,,,,1
50371,9088,1035,3326.0,,,,489.0,,,,1
50375,9104,1131,3356.0,,,,491.0,,,,1
50455,9408,696,3611.0,,,,630.0,,,,1
50471,9472,949,3492.0,,,,503.0,,,,1
50475,9488,1027,3613.0,,,,572.0,,,,1
50512,9632,971,3530.0,,,,517.0,,,,1
50516,9648,1019,3572.0,,,,515.0,,,,1
60016,9728,2720,3705.0,,,,580.0,,,,1
60048,9856,3418,3636.0,,,,535.0,,,,1
60052,9872,3414,3749.0,,,,604.0,,,,1
60076,9968,1241,3773.0,,,,612.0,,,,1
60108,10096,1377,3678.0,,,,573.0,,,,1
60116,10128,2910,3736.0,,,,551.0,,,,1
60124,10160,2641,3883.0,,,,678.0,,,,1
60156,10288,3394,3754.0,,,,597.0,,,,1
60176,10368,3386,3917.0,,,,652.0,,,,1
60192,10432,2632,3953.0,,,,656.0,,,,1
60228,10576,2331,3846.0,,,,617.0,,,,1
60240,10624,2817,3858.0,,,,629.0,676.0,633.0,672.0,1
60252,10672,2094,4099.0,3882.0,,,649.0,,,,1
60268,10736,2596,3902.0,,,,653.0,,,,1
60300,10864,1954,4077.0,4167.0,3930.0,,704.0,,,,1
60332,10992,3622,4227.0,,,,762.0,,,,1
60340,11024,2070,4239.0,,,,766.0,,,,1
60344,11040,1248,4161.0,,,,732.0,,,,1
60368,11136,2552,4279.0,,,,778.0,,,,1
60372,11152,2544,4287.0,,,,782.0,,,,1
60396,11248,1212,4237.0,,,,748.0,,,,1
60404,11280,1048,4058.0,,,,689.0,,,,1
60420,11344,2625,4363.0,4082.0,,,693.0,,,,1
60476,11568,2496,4280.0,4459.0,,,822.0,,,,1
60484,11600,964,4475.0,,,,838.0,,,,1
60540,11824,1237,4396.0,4294.0,,,725.0,,,,1
10110,436,514,150.0,,,,13.0,,,,1
10130,516,182,201.0,,,,24.0,,,,1
10146,580,178,229.0,,,,32.0,15.0,11.0,28.0,1
10230,916,298,357.0,,,,56.0,52.0,19.0,23.0,1
10234,932,237,348.0,,,,27.0,,,,1
10262,1044,162,397.0,,,,60.0,,,,1
10283,1124,282,420.0,,,,39.0,,,,1
10311,1236,268,439.0,,,,46.0,,,,1
10408,1620,115,615.0,,,,122.0,,,,1
10436,1732,238,673.0,,,,136.0,,,,1
10444,1764,243,562.0,,,,113.0,,,,1
10496,1972,34,646.0,,,,121.0,,,,1
10500,1988,4,755.0,,,,134.0,,,,1
10504,2004,114,773.0,,,,148.0,,,,1
10512,2036,125,781.0,,,,152.0,,,,1
10524,2084,136,678.0,,,,125.0,,,,1
10593,2356,219,887.0,,,,146.0,,,,1
10626,2484,107,854.0,,,,133.0,,,,1
10662,2628,234,944.0,,,,119.0,,,,1
10691,2740,199,984.0,,,,123.0,,,,1
10695,2756,25,1017.0,,,,172.0,,,,1
10743,2948,66,1093.0,,,,176.0,,,,1
10821,3252,60,1191.0,,,,182.0,,,,1
10825,3268,438,1176.0,,,,147.0,,,,1
10865,3428,277,1259.0,,,,190.0,,,,1
10877,3476,14,1273.0,,,,208.0,,,,1
10889,3524,334,1293.0,,,,212.0,,,,1
10905,3588,225,1292.0,,,,202.0,159.0,155.0,198.0,1
10954,3780,326,1364.0,,,,167.0,,,,1
10982,3892,8,1469.0,,,,228.0,175.0,179.0,232.0,1
10986,3908,318,1354.0,,,,173.0,,,,1
20003,3924,409,1485.0,1489.0,,,240.0,,,,1
20019,3988,340,1394.0,,,,177.0,,,,1
20023,4004,385,1471.0,,,,218.0,,,,1
20031,4036,449,1525.0,,,,248.0,,,,1
20051,4116,361,1468.0,,,,187.0,,,,1
40010,4260,757,1496.0,,,,191.0,,,,1
40014,4276,753,1617.0,,,,268.0,,,,1
40026,4324,739,1637.0,,,,280.0,,,,1
40054,4436,931,1562.0,,,,189.0,,,,1
40062,4468,444,1659.0,,,,242.0,,,,1
40070,4500,897,1675.0,,,,254.0,,,,1
40074,4516,1514,1560.0,,,,195.0,,,,1
40086,4564,1486,1586.0,,,,197.0,,,,1
40099,4612,1474,1735.0,,,,278.0,,,,1
40103,4628,737,1769.0,,,,320.0,,,,1
40173,4900,725,1710.0,,,,209.0,,,,1
40181,4932,721,1720.0,,,,231.0,,,,1
40193,4980,715,1839.0,,,,286.0,,,,1
40202,5012,496,1913.0,,,,360.0,,,,1
40219,5076,1402,1883.0,,,,330.0,,,,1
40223,5092,1386,1770.0,1949.0,,,368.0,,,,1
40227,5108,1370,1778.0,,,,245.0,,,,1
40244,5172,452,1808.0,,,,267.0,,,,1
40276,5300,1314,1862.0,,,,269.0,,,,1
40304,5412,1290,1892.0,,,,283.0,,,,1
40344,5572,1262,2133.0,,,,392.0,,,,1
40356,5620,670,2091.0,,,,394.0,,,,1
40360,5636,867,2099.0,,,,398.0,,,,1
40368,5668,859,2115.0,,,,402.0,,,,1
40372,5684,851,1990.0,,,,293.0,,,,1
40389,5748,677,2040.0,,,,303.0,,,,1
40393,5764,711,2155.0,,,,406.0,,,,1
40409,5828,1210,2074.0,,,,301.0,,,,1
40421,5876,557,2108.0,,,,315.0,,,,1
40469,6052,665,2271.0,,,,418.0,,,,1
40560,6404,1082,2419.0,,,,438.0,,,,1
40580,6484,807,2447.0,,,,442.0,,,,1
40614,6612,1026,2545.0,,,,448.0,,,,1
40643,6724,986,2585.0,,,,456.0,,,,1
40652,6756,519,2547.0,,,,482.0,,,,1
40690,6900,617,2516.0,,,,387.0,,,,1
40719,7012,914,2526.0,,,,369.0,,,,1
40723,7028,779,2655.0,,,,502.0,,,,1
40731,7060,910,2725.0,2663.0,,,492.0,,,,1
40765,7188,850,2727.0,,,,518.0,,,,1
40789,7284,822,2676.0,,,,423.0,,,,1
40801,7332,802,2799.0,,,,546.0,550.0,425.0,429.0,1
40809,7364,798,2662.0,,,,437.0,,,,1
40859,7556,766,2875.0,,,,578.0,,,,1
40867,7588,746,2734.0,2891.0,,,449.0,,,,1
40876,7620,726,2750.0,,,,453.0,,,,1
50009,7684,544,2945.0,,,,536.0,,,,1
50078,7956,1674,2886.0,,,,469.0,,,,1
50086,7988,1067,2902.0,3059.0,,,473.0,,,,1
50235,8580,1047,3271.0,,,,602.0,,,,1
50368,9076,1101,3344.0,,,,487.0,,,,1
50443,9364,1614,3430.0,,,,501.0,,,,1
50484,9524,1061,3494.0,,,,509.0,,,,1
50509,9620,560,3522.0,,,,513.0,,,,1
50513,9636,676,3564.0,,,,511.0,,,,1
60041,9828,2704,3771.0,,,,537.0,654.0,600.0,596.0,1
60057,9892,2439,3787.0,,,,662.0,,,,1
60065,9924,2645,3618.0,,,,557.0,,,,1
60073,9956,1765,3807.0,,,,666.0,,,,1
60089,10020,1855,3650.0,,,,565.0,,,,1
60105,10084,3402,3847.0,,,,670.0,,,,1
60109,10100,3574,3682.0,,,,577.0,,,,1
60125,10164,2672,3710.0,,,,624.0,620.0,589.0,593.0,1
60129,10180,2714,3833.0,,,,628.0,,,,1
60153,10276,2637,3796.0,,,,559.0,,,,1
60161,10308,1929,3762.0,,,,601.0,,,,1
60165,10324,2648,3889.0,,,,636.0,,,,1
60181,10388,3378,3975.0,,,,698.0,,,,1
60193,10436,1561,4007.0,,,,706.0,,,,1
60209,10500,2237,3884.0,,,,579.0,,,,1
60237,10612,2334,3916.0,,,,595.0,,,,1
60245,10644,2633,3870.0,,,,645.0,641.0,684.0,680.0,1
60249,10660,2629,3936.0,,,,603.0,,,,1
60265,10724,3362,4033.0,,,,692.0,,,,1
60277,10772,3358,4139.0,,,,734.0,,,,1
60281,10788,2592,3972.0,,,,615.0,,,,1
60297,10852,2405,4159.0,,,,742.0,,,,1
60309,10900,2138,4012.0,,,,627.0,,,,1
60313,10916,2294,4187.0,,,,754.0,,,,1
60317,10932,1448,4109.0,,,,720.0,,,,1
60325,10964,1471,4125.0,,,,724.0,,,,1
60349,11060,2063,4255.0,,,,774.0,,,,1
60365,11124,2101,4018.0,,,,673.0,,,,1
60381,11188,1537,4030.0,,,,677.0,,,,1
60401,11268,2520,4156.0,,,,647.0,,,,1
60405,11284,1821,4253.0,,,,752.0,,,,1
60417,11332,1204,4269.0,,,,756.0,,,,1
60429,11380,2508,4102.0,,,,701.0,,,,1
60433,11396,2504,4387.0,,,,810.0,,,,1
60449,11460,1817,4224.0,,,,659.0,,,,1
60465,11524,2623,4260.0,,,,663.0,,,,1
60473,11556,2487,4373.0,,,,768.0,,,,1
60501,11668,1813,4320.0,,,,683.0,,,,1
60513,11716,3054,4433.0,,,,776.0,,,,1
60533,11796,1527,4270.0,,,,717.0,713.0,784.0,780.0,1
60541,11828,1449,4567.0,,,,850.0,733.0,846.0,729.0,2
60561,11908,1233,4595.0,,,,862.0,,,,1
60569,11940,3057,4436.0,,,,703.0,,,,1
60577,11972,1587,4334.0,,,,749.0,,,,1
60593,12036,3120,4476.0,,,,715.0,,,,1
60597,12052,2431,4643.0,,,,882.0,,,,1
60601,12068,1946,4362.0,,,,761.0,,,,1
60633,12196,2452,4589.0,,,,820.0,,,,1
60786,12756,2428,4610.0,4813.0,,,821.0,,,,1
60864,13044,2412,5035.0,4722.0,,,849.0,938.0,767.0,755.0,1
60892,13156,1295,4766.0,,,,857.0,,,,1
60914,13236,3220,5103.0,,,,946.0,,,,1
60919,13252,1463,4802.0,,,,869.0,,,,1
60927,13284,2404,5009.0,5115.0,,,880.0,,,,1
60975,13476,2609,4956.0,,,,799.0,,,,1
60996,13556,2862,4914.0,,,,885.0,,,,1
61008,13604,1236,4938.0,,,,897.0,,,,1
61024,13668,2419,5032.0,,,,823.0,,,,1
61036,13716,1917,5052.0,,,,831.0,,,,1
61040,13732,2481,5060.0,,,,835.0,,,,1
61052,13780,2671,4998.0,,,,933.0,,,,1
61056,13796,2222,5149.0,5006.0,,,916.0,,,,1
61072,13860,2415,5173.0,,,,928.0,,,,1
61088,13924,2698,5136.0,,,,847.0,,,,1
61153,14180,2336,5240.0,,,,859.0,,,,1
61157,14196,3758,5154.0,,,,949.0,,,,1
61173,14260,2777,5186.0,,,,957.0,,,,1
61177,14276,3038,5337.0,,,,948.0,,,,1
61189,14324,2308,5214.0,,,,965.0,,,,1
61221,14452,2518,5519.0,,,,994.0,,,,1
61241,14532,2292,5547.0,,,,1002.0,,,,1
61294,14740,1866,5448.0,,,,891.0,,,,1
61306,14788,2574,5557.0,,,,903.0,968.0,964.0,907.0,2
61322,14852,2264,5488.0,,,,915.0,,,,1
61338,14916,1831,5466.0,,,,1029.0,,,,1
61354,14980,1585,5723.0,,,,1054.0,,,,1
61378,15076,2248,5538.0,,,,1000.0,1110.0,1126.0,1094.0,1
61390,15124,2797,5787.0,,,,1130.0,,,,1
61398,15156,2395,5681.0,,,,1068.0,,,,1
61406,15188,1201,5811.0,,,,1134.0,,,,1
61465,15412,2069,5676.0,5781.0,,,1011.0,,,,1
61481,15476,856,5817.0,,,,1080.0,,,,1
61534,15684,2224,5897.0,,,,1096.0,,,,1
61538,15700,2216,5794.0,,,,1169.0,,,,1
61542,15716,2772,5905.0,,,,1100.0,,,,1
61582,15876,2773,5860.0,,,,1051.0,,,,1
61626,16052,2465,6061.0,,,,1116.0,,,,1
61643,16116,3014,6093.0,,,,1120.0,,,,1
61647,16132,1388,6101.0,6147.0,,,1124.0,,,,1
61659,16180,2196,5960.0,,,,1059.0,,,,1
61667,16212,2806,5972.0,,,,1063.0,,,,1
61711,16388,2768,6197.0,,,,1140.0,,,,1
61780,16660,960,6164.0,,,,1111.0,1226.0,1230.0,1229.0,3
61793,16708,2651,6202.0,,,,1241.0,,,,1
61932,17252,2325,6571.0,,,,1262.0,,,,1
62091,17876,2053,6618.0,,,,1293.0,,,,1
62099,17908,2242,6668.0,,,,1298.0,1294.0,1187.0,1191.0,1
62172,18196,3226,6919.0,,,,1310.0,,,,1
62188,18260,1429,6766.0,,,,1313.0,,,,1
62236,18452,2043,7065.0,,,,1252.0,,,,1
62276,18612,1263,7121.0,,,,1280.0,,,,1
62285,18644,3061,6940.0,,,,1251.0,,,,1
62317,18772,3140,6996.0,,,,1263.0,,,,1
62329,18820,2961,7143.0,,,,1334.0,,,,1
62353,18916,1464,7253.0,,,,1304.0,,,,1
62385,19044,2390,7321.0,,,,1316.0,,,,1
62409,19140,2924,7112.0,,,,1299.0,,,,1
62421,19188,2459,7110.0,,,,1373.0,,,,1
62437,19252,3194,7132.0,,,,1311.0,,,,1
62469,19380,1826,7176.0,,,,1323.0,,,,1
62473,19396,3186,7457.0,,,,1364.0,,,,1
62477,19412,1268,7461.0,,,,1368.0,,,,1
62494,19476,2052,7399.0,,,,1422.0,,,,1
62502,19508,3002,7505.0,,,,1384.0,,,,1
62506,19524,2024,7240.0,,,,1407.0,,,,1
62514,19556,1930,7252.0,,,,1411.0,,,,1
62526,19604,2753,7268.0,,,,1423.0,,,,1
62534,19636,2603,7282.0,,,,1505.0,,,,1
62566,19764,1380,7507.0,,,,1554.0,,,,1
62578,19812,2681,7362.0,,,,1533.0,,,,1
62582,19828,1328,7356.0,,,,1451.0,,,,1
62594,19876,1948,7559.0,,,,1574.0,,,,1
62618,19972,2197,7438.0,,,,1553.0,,,,1
62634,20036,1184,7623.0,,,,1594.0,,,,1
62642,20068,2017,7635.0,,,,1598.0,,,,1
62650,20100,3037,7643.0,,,,1602.0,,,,1
62654,20116,1916,7464.0,,,,1475.0,,,,1
62670,20180,1427,7749.0,,,,1532.0,,,,1
62682,20228,1880,7508.0,,,,1491.0,,,,1
62686,20244,2023,7769.0,,,,1536.0,,,,1
62690,20260,2019,7777.0,,,,1544.0,,,,1
62710,20340,3136,7739.0,,,,1626.0,,,,1
62714,20356,2466,7747.0,,,,1634.0,,,,1
62730,20420,1808,7849.0,7614.0,,,1572.0,,,,1
62742,20468,1859,7869.0,,,,1584.0,,,,1
62754,20516,2451,7835.0,,,,1686.0,,,,1
62762,20548,1172,7600.0,,,,1539.0,,,,1
62774,20596,1760,7674.0,7855.0,,,1645.0,,,,1
62790,20660,3562,7941.0,,,,1608.0,,,,1
62794,20676,3256,7702.0,,,,1657.0,,,,1
62802,20708,1732,7718.0,,,,1665.0,,,,1
62806,20724,3110,7961.0,,,,1620.0,,,,1
62810,20740,3106,7726.0,,,,1669.0,,,,1
62818,20772,1651,7734.0,,,,1677.0,,,,1
62826,20804,1716,7923.0,7927.0,7746.0,,1718.0,,,,1
62834,20836,1712,7758.0,,,,1689.0,,,,1
62842,20868,892,7997.0,,,,1644.0,,,,1
62862,20948,952,7798.0,,,,1701.0,,,,1
62866,20964,1684,7740.0,,,,1595.0,,,,1
62870,20980,2742,7987.0,,,,1750.0,,,,1
62882,21028,2146,7764.0,,,,1607.0,,,,1
62890,21060,2780,8101.0,,,,1656.0,,,,1
62894,21076,2738,8109.0,,,,1664.0,,,,1
62898,21092,1487,7858.0,8035.0,,,1737.0,,,,1
62906,21124,1695,8125.0,,,,1724.0,,,,1
62910,21140,1664,8055.0,,,,1806.0,,,,1
62926,21204,3642,8157.0,,,,1732.0,,,,1
62930,21220,1660,7894.0,8165.0,7898.0,8087.0,1740.0,1745.0,1749.0,1744.0,1
62938,21252,2169,8103.0,,,,1822.0,,,,1
62942,21268,1217,8189.0,,,,1756.0,,,,1
62958,21332,2503,7872.0,,,,1687.0,,,,1
62962,21348,1164,8139.0,,,,1838.0,,,,1
62966,21364,2129,7946.0,,,,1769.0,,,,1
62970,21380,2250,8225.0,,,,1776.0,,,,1
62974,21396,1717,8147.0,,,,1846.0,,,,1
62978,21412,780,7958.0,,,,1777.0,,,,1
62994,21476,3086,8249.0,,,,1788.0,,,,1
62998,21492,1137,7936.0,8183.0,,,1858.0,,,,1
63006,21524,2796,7952.0,,,,1719.0,1723.0,1878.0,1874.0,1
63022,21588,2695,7972.0,,,,1727.0,,,,1
63030,21620,2792,7976.0,,,,1819.0,,,,1
63034,21636,976,8231.0,,,,2022.0,1949.0,1953.0,2026.0,1
63046,21684,2165,8054.0,,,,1957.0,,,,1
63054,21716,2227,8020.0,,,,1827.0,,,,1
63062,21748,2219,8321.0,8090.0,,,1964.0,,,,1
63066,21764,3498,8044.0,,,,1839.0,,,,1
63082,21828,2936,8064.0,,,,1855.0,,,,1
63090,21860,1036,8311.0,,,,2054.0,,,,1
63094,21876,3052,8134.0,,,,2001.0,,,,1
63098,21892,1596,8084.0,,,,1863.0,,,,1
63102,21908,2885,8092.0,,,,1871.0,,,,1
63106,21924,1599,8373.0,,,,1980.0,,,,1
63110,21940,3634,8104.0,,,,1879.0,,,,1
63126,22004,2257,8170.0,,,,2029.0,,,,1
63130,22020,2107,8144.0,,,,1899.0,,,,1
63134,22036,3180,8363.0,,,,2078.0,,,,1
63146,22084,2982,8172.0,,,,1907.0,,,,1
63158,22132,2926,8433.0,,,,1992.0,,,,1
63162,22148,2553,8403.0,,,,2090.0,,,,1
63166,22164,1313,8411.0,,,,2094.0,,,,1
63178,22212,2586,8234.0,,,,2045.0,,,,1
63186,22244,1308,8232.0,,,,1927.0,,,,1
63190,22260,1798,8258.0,,,,2053.0,,,,1
63198,22292,2171,8489.0,,,,2020.0,,,,1
63214,22356,2102,8501.0,,,,2032.0,,,,1
63218,22372,1556,8260.0,8509.0,,,2040.0,,,,1
63235,22436,1937,8533.0,,,,2044.0,,,,1
63247,22484,2970,8531.0,,,,2134.0,,,,1
63255,22516,2155,8320.0,,,,1955.0,,,,1
63259,22532,1012,8569.0,,,,2068.0,,,,1
63271,22580,2864,8362.0,,,,2081.0,,,,1
63279,22612,2928,8601.0,,,,2076.0,,,,1
63283,22628,2908,8583.0,,,,2154.0,,,,1
63299,22692,1219,8633.0,,,,2084.0,,,,1
63307,22724,2365,8627.0,,,,2182.0,,,,1
63311,22740,2657,8384.0,,,,1963.0,,,,1
63324,22788,1419,8408.0,,,,1987.0,,,,1
63349,22884,1544,8466.0,,,,2015.0,2011.0,2125.0,2117.0,1
63358,22916,3730,8703.0,,,,2210.0,,,,1
63362,22932,1536,8486.0,,,,2129.0,,,,1
63366,22948,1532,8488.0,,,,2027.0,,,,1
63374,22980,1252,8504.0,,,,2031.0,,,,1
63386,23028,2398,8528.0,,,,2043.0,,,,1
63394,23060,1520,8540.0,,,,2051.0,,,,1
63426,23188,2541,8795.0,,,,2222.0,,,,1
63430,23204,2537,8841.0,,,,2164.0,,,,1
63442,23252,1165,8807.0,,,,2242.0,,,,1
63446,23268,1496,8616.0,,,,2095.0,,,,1
63458,23316,1799,8877.0,,,,2188.0,,,,1
63470,23364,3430,8855.0,,,,2254.0,,,,1
63491,23444,2010,8706.0,,,,2189.0,,,,1
63495,23460,1705,8907.0,,,,2266.0,,,,1
63511,23524,1653,8927.0,,,,2270.0,,,,1
63515,23540,984,8935.0,8931.0,,,2274.0,,,,1
63519,23556,3686,8961.0,8746.0,,,2232.0,,,,1
63523,23572,1617,8965.0,,,,2236.0,,,,1
63531,23604,1367,8981.0,,,,2248.0,,,,1
63555,23700,2426,9011.0,,,,2302.0,,,,1
63559,23716,3192,8760.0,9019.0,,,2306.0,,,,1
63563,23732,1818,8768.0,,,,2131.0,,,,1
63567,23748,2701,8794.0,,,,2213.0,,,,1
63575,23780,1113,8806.0,,,,2217.0,,,,1
63583,23812,1360,8814.0,,,,2221.0,,,,1
80017,23892,3369,8850.0,,,,2229.0,,,,1
80089,24180,3353,8978.0,,,,2245.0,,,,1
80137,24372,2867,9257.0,,,,2304.0,,,,1
80173,24516,3544,9118.0,,,,2261.0,,,,1
80197,24612,4046,9423.0,,,,2330.0,,,,1
80201,24628,3328,9357.0,,,,2316.0,,,,1
80209,24660,3309,9365.0,,,,2320.0,,,,1
80225,24724,3508,9393.0,,,,2328.0,,,,1
80350,25220,3269,9384.0,,,,2187.0,,,,1
80354,25236,3412,9577.0,,,,2348.0,,,,1
80374,25316,3261,9422.0,,,,2293.0,2289.0,2360.0,2356.0,2
80430,25540,2879,9807.0,,,,2382.0,,,,1
80474,25716,3842,9578.0,,,,2341.0,,,,1
80486,25764,3413,9602.0,,,,2349.0,,,,1
80490,25780,3946,9610.0,,,,2353.0,,,,1
80502,25828,3830,9626.0,,,,2361.0,,,,1
80506,25844,3280,9620.0,,,,2215.0,,,,1
80526,25924,3352,9817.0,,,,2384.0,,,,1
80534,25956,4142,9829.0,,,,2392.0,,,,1
80542,25988,3185,9845.0,,,,2396.0,,,,1
90016,26116,4374,9929.0,,,,2400.0,,,,1
90032,26180,3183,10051.0,,,,2430.0,,,,1
90052,26260,3047,9762.0,,,,2385.0,,,,1
90056,26276,3632,9770.0,,,,2389.0,,,,1
90064,26308,3625,9786.0,,,,2393.0,,,,1
90072,26340,4334,10001.0,,,,2424.0,,,,1
90108,26484,3051,9846.0,,,,2409.0,,,,1
90112,26500,3776,10073.0,,,,2428.0,,,,1
90156,26676,3083,9910.0,,,,2417.0,2444.0,2413.0,2440.0,1
90177,26756,3525,10275.0,,,,2474.0,2470.0,2425.0,2421.0,1
90181,26772,3489,9946.0,,,,2429.0,,,,1
90205,26868,3485,10004.0,,,,2275.0,,,,1
90213,26900,3653,10237.0,,,,2448.0,,,,1
90241,27012,3684,10281.0,,,,2456.0,,,,1
90245,27028,3497,10064.0,,,,2287.0,,,,1
90253,27060,4414,10074.0,,,,2441.0,,,,1
90265,27108,4282,10088.0,,,,2295.0,,,,1
90285,27188,4198,10419.0,,,,2506.0,,,,1
90289,27204,3581,10130.0,,,,2461.0,,,,1
100007,27252,3741,10136.0,,,,2323.0,,,,1
100027,27332,3757,10168.0,,,,2327.0,,,,1
100051,27428,3872,10226.0,,,,2469.0,,,,1
100111,27668,4430,10583.0,,,,2562.0,,,,1
110007,27716,3275,10304.0,,,,2351.0,,,,1
110019,27764,3227,10320.0,,,,2355.0,,,,1
120461,29492,4920,11050.0,,,,2521.0,,,,1
120485,29572,4545,11100.0,,,,2451.0,2455.0,2618.0,2622.0,2
120497,29620,5516,11102.0,,,,2565.0,,,,1
120517,29700,4912,11140.0,,,,2495.0,,,,1
120530,29748,4521,11359.0,,,,2674.0,,,,1
120547,29812,4873,11393.0,,,,2648.0,,,,1
120569,29892,4075,11166.0,,,,2609.0,,,,1
120574,29908,5272,11174.0,,,,2613.0,,,,1
120578,29924,5274,11423.0,,,,2726.0,,,,1
120582,29940,4385,11200.0,,,,2734.0,2531.0,2738.0,2535.0,1
120595,29988,4770,11194.0,,,,2633.0,,,,1
120599,30004,4509,11451.0,11232.0,,,2750.0,,,,1
120608,30036,4232,11463.0,,,,2762.0,,,,1
120612,30052,3837,11244.0,,,,2555.0,,,,1
120617,30068,4505,11252.0,,,,2563.0,,,,1
120711,30420,3911,11404.0,,,,2595.0,,,,1
120739,30532,3783,11448.0,,,,2599.0,,,,1
120815,30820,4059,11538.0,11775.0,11580.0,11773.0,2721.0,,,,1
120839,30916,4055,11817.0,,,,2772.0,,,,1
120855,30980,4856,11853.0,,,,2784.0,,,,1
120863,31012,4489,11652.0,,,,2639.0,,,,1
120875,31060,5248,11889.0,,,,2800.0,,,,1
120958,31364,4411,11750.0,,,,2753.0,,,,1
120962,31380,4677,12011.0,,,,2842.0,,,,1
121080,31844,4204,11934.0,12211.0,,,2797.0,,,,1
121093,31892,4481,12197.0,,,,2868.0,,,,1
121147,32100,4798,12289.0,,,,2872.0,,,,1
121177,32212,4225,12132.0,,,,2727.0,,,,1
121190,32260,5400,12156.0,,,,2739.0,,,,1
121273,32580,4035,12507.0,,,,2946.0,2950.0,2857.0,2853.0,1
121289,32644,4764,12284.0,,,,2763.0,,,,1
121297,32676,3543,12539.0,,,,2869.0,2873.0,2958.0,2962.0,2
121380,32996,5392,12641.0,,,,2928.0,,,,1
121431,33188,5194,12711.0,,,,2974.0,,,,1
121506,33460,3889,12620.0,12807.0,,,2819.0,,,,1
121511,33476,4031,12632.0,,,,2823.0,,,,1
121520,33508,4019,12640.0,,,,2827.0,,,,1
121553,33636,4458,12670.0,,,,2965.0,,,,1
121606,33844,4748,12943.0,,,,3010.0,,,,1
121623,33908,4838,12804.0,,,,2851.0,,,,1
121631,33940,4188,12969.0,,,,2960.0,,,,1
121648,34004,4817,12818.0,,,,2989.0,,,,1
