state,st_case,county,city,day,month,year,day_week,hour,minute,latitude,longitud,fatals
1,10001,121,1870,5,1,2018,6,6,0,33.59133056,-86.1319,1
1,10002,127,1780,8,1,2018,2,0,48,33.80918611,-87.2898,2
1,10003,21,0,8,1,2018,2,22,50,32.76773611,-86.564,1
1,10004,3,0,9,1,2018,3,13,2,31.02780556,-87.6432,1
1,10005,73,330,19,1,2018,6,7,9,33.33210278,-86.9938,1
1,10006,49,0,19,1,2018,6,22,8,34.33426389,-85.8319,1
1,10007,97,2100,21,1,2018,1,9,13,30.68679444,-88.1268,1
1,10008,73,0,23,1,2018,3,0,32,33.47605556,-86.9264,1
1,10009,97,2100,27,1,2018,7,0,35,30.67824444,-88.1274,1
1,10010,117,0,28,1,2018,1,22,15,33.41248333,-86.8066,1
1,10011,29,0,28,1,2018,1,12,0,33.62233333,-85.605,1
1,10012,83,9997,1,1,2018,2,22,47,34.748000000000005,-86.7889,1
1,10013,89,1508,1,1,2018,2,20,5,34.69701944,-86.3776,2
1,10014,65,0,2,1,2018,3,21,5,32.66133611,-87.5465,1
1,10015,115,0,2,1,2018,3,14,30,33.79911389,-86.3405,1
1,10016,43,0,3,1,2018,4,16,45,34.25033333,-86.8815,1
1,10017,9,0,4,1,2018,5,13,22,33.92585833,-86.6046,1
1,10018,43,1560,4,1,2018,5,16,44,34.06671111,-86.7624,1
1,10019,101,2130,5,1,2018,6,2,0,32.33431389,-86.2711,1
1,10020,33,0,5,1,2018,6,6,10,34.68191389,-87.5908,1
1,10021,89,1730,5,1,2018,6,8,50,34.77103611,-86.5857,1
1,10022,19,0,5,1,2018,6,9,9,34.20114722,-85.6216,1
1,10023,77,0,5,1,2018,6,12,15,34.91951667,-87.5319,1
1,10024,115,9997,5,1,2018,6,22,20,33.70040833,-86.5138,1
1,10025,35,1080,5,1,2018,6,14,13,31.44216389,-86.9313,1
1,10026,29,1620,7,1,2018,1,18,18,33.65479722,-85.5546,1
1,10027,73,350,8,1,2018,2,2,40,33.58796944,-86.6994,1
1,10028,117,0,8,1,2018,2,7,25,33.11219167,-86.5993,1
1,10029,77,0,8,1,2018,2,23,35,34.84876667,-87.3226,1
1,10030,89,0,9,1,2018,3,7,15,34.83626667,-86.4659,1
1,10031,103,890,10,1,2018,4,20,58,34.53574722,-86.9088,1
1,10032,97,2100,10,1,2018,4,17,58,30.65939167,-88.1103,1
1,10033,43,0,10,1,2018,4,22,40,34.215125,-86.8296,1
1,10034,103,890,11,1,2018,5,5,41,34.56191111,-87.0072,1
1,10035,51,0,11,1,2018,5,12,55,32.59588889,-86.056,1
1,10036,107,0,11,1,2018,5,22,0,33.46924167,-87.98700000000001,1
1,10037,51,0,12,1,2018,6,0,40,32.58283611,-86.2462,1
1,10038,113,2440,12,1,2018,6,6,55,32.40756389,-85.0482,1
1,10039,109,0,12,1,2018,6,6,0,31.66978889,-85.8174,1
1,10040,97,2100,13,1,2018,7,8,15,30.71172222,-88.0781,2
1,10041,83,0,13,1,2018,7,23,30,34.86742778,-86.8934,1
1,10042,119,1920,14,1,2018,1,4,39,32.5914,-88.1829,1
1,10043,73,3080,15,1,2018,2,6,20,33.66801667,-86.5804,1
1,10044,77,0,15,1,2018,2,15,35,34.85118611,-87.7532,2
1,10045,49,0,15,1,2018,2,18,25,34.68965556,-85.5711,1
1,10046,113,2440,15,1,2018,2,11,5,32.464275,-85.0249,1
1,10047,97,2100,16,1,2018,3,18,30,30.81046111,-88.0714,1
1,10048,5,0,16,1,2018,3,19,35,31.64838611,-85.462,1
1,10049,39,0,17,1,2018,4,13,45,31.16763056,-86.6018,1
1,10050,97,0,17,1,2018,4,14,10,30.78754722,-88.2876,1
1,10051,25,0,18,1,2018,5,15,30,31.96916667,-87.8709,1
1,10052,9,0,18,1,2018,5,13,20,33.83530278,-86.5676,1
1,10053,73,20,19,1,2018,6,17,47,33.57423889,-86.9069,1
1,10054,81,0,19,1,2018,6,10,26,32.52067222,-85.2549,1
1,10055,109,0,20,1,2018,7,17,30,31.77070556,-85.9169,1
1,10056,73,0,20,1,2018,7,2,31,33.75673056,-86.6394,1
1,10057,115,0,20,1,2018,7,21,41,33.75818333,-86.4446,1
1,10058,33,0,21,1,2018,1,6,12,34.71711389,-87.7463,1
1,10059,3,2890,22,1,2018,2,13,5,30.5195,-87.7084,3
1,10060,83,0,22,1,2018,2,12,45,34.88531111,-86.8935,1
1,10061,113,2440,24,1,2018,4,6,26,32.49865,-85.0448,1
1,10062,3,0,24,1,2018,4,6,0,30.88675278,-87.7233,1
1,10063,111,0,25,1,2018,5,7,34,33.23928889,-85.4825,1
1,10064,115,0,26,1,2018,6,12,45,33.81288889,-86.3843,1
1,10065,99,0,26,1,2018,6,15,30,31.47376389,-87.3512,1
1,10066,127,0,27,1,2018,7,6,44,33.90531667,-87.5702,1
1,10067,73,2052,27,1,2018,7,23,50,33.46140556,-86.9154,1
1,10068,43,0,27,1,2018,7,20,15,33.922925,-87.0705,2
1,10069,47,0,28,1,2018,1,7,5,32.42993333,-86.9498,2
1,10070,115,0,29,1,2018,2,4,45,33.79005833,-86.3456,1
1,10071,47,2760,29,1,2018,2,6,15,32.40755833,-87.0119,2
1,10072,53,0,31,1,2018,4,12,8,31.03475278,-87.4675,1
1,10073,55,0,31,1,2018,4,14,42,34.12429722,-86.0728,1
1,10074,63,0,1,2,2018,5,7,50,32.826225,-87.8486,2
1,10075,47,0,1,2,2018,5,15,10,32.37450833,-86.9339,1
1,10076,117,2405,22,2,2018,5,21,20,33.2814,-86.8005,1
1,10077,97,0,12,2,2018,2,3,14,30.55615833,-88.2073,1
1,10078,63,0,7,2,2018,4,3,15,32.85683611,-87.9403,1
1,10079,117,530,5,2,2018,2,15,26,33.14205833,-86.7493,1
1,10080,101,2130,19,1,2018,6,21,11,32.39534444,-86.3163,1
1,10081,63,0,31,1,2018,4,20,45,32.893075,-87.9524,1
1,10082,101,0,2,2,2018,6,20,35,32.36296111,-86.0457,1
1,10083,97,2550,2,2,2018,6,21,29,30.77721667,-88.1421,1
1,10084,91,0,2,2,2018,6,17,5,32.45761944,-87.929,1
1,10085,21,0,2,2,2018,6,6,50,32.825075,-86.8117,1
1,10086,81,0,3,2,2018,7,6,41,32.52202778,-85.3822,1
1,10087,47,0,3,2,2018,7,21,30,32.32701111,-86.936,1
1,10088,101,2465,4,2,2018,1,1,0,32.34697222,-86.0742,1
1,10089,33,2190,4,2,2018,1,1,43,34.71551389,-87.6524,1
1,10090,97,2100,7,2,2018,4,20,15,30.66535833,-88.1444,1
1,10091,51,0,8,2,2018,5,22,38,32.60822222,-86.3946,1
1,10092,51,3270,8,2,2018,5,14,15,32.51379722,-86.2125,1
1,10093,103,890,8,2,2018,5,3,31,34.60163611,-87.01100000000001,1
1,10094,77,1806,8,2,2018,5,18,23,34.85969444,-87.5251,1
1,10095,127,0,8,2,2018,5,6,50,33.95126667,-87.3291,1
1,10096,65,0,9,2,2018,6,9,35,32.53913611,-87.7761,1
1,10097,121,0,9,2,2018,6,18,30,33.24762778,-86.3385,1
1,10098,47,0,10,2,2018,7,15,45,32.30765,-87.2374,1
1,10099,121,0,10,2,2018,7,12,35,33.56731111,-85.9686,1
1,10100,115,0,11,2,2018,1,14,5,33.88550556,-86.2497,1
1,10101,95,1500,11,2,2018,1,14,21,34.32850556,-86.3261,1
1,10102,69,802,11,2,2018,1,17,40,31.19454167,-85.3245,1
1,10103,121,1870,12,2,2018,2,18,14,33.59419167,-86.1221,1
1,10104,123,0,12,2,2018,2,6,47,32.66709722,-85.7947,1
1,10105,57,0,12,2,2018,2,13,15,33.80969444,-87.8017,1
1,10106,69,0,13,2,2018,3,7,20,31.21680278,-85.1914,1
1,10107,59,0,14,2,2018,4,17,30,34.36038056,-87.6025,1
1,10109,121,2910,15,2,2018,5,9,30,33.42483333,-86.1454,1
1,10110,43,0,15,2,2018,5,19,30,34.04458333,-86.9507,1
1,10111,89,1970,12,2,2018,2,17,25,34.72068611,-86.74600000000001,1
1,10112,59,0,17,2,2018,7,22,15,34.488075,-88.0457,1
1,10113,81,200,18,2,2018,1,0,40,32.60624444,-85.4253,1
1,10114,113,0,18,2,2018,1,19,10,32.34393611,-85.2532,1
1,10115,97,0,19,2,2018,2,20,15,31.11956944,-88.1086,1
1,10116,3,0,21,2,2018,4,11,50,30.69036944,-87.505,1
1,10117,15,0,21,2,2018,4,12,53,33.88346944,-85.6324,1
1,10118,35,0,21,2,2018,4,21,32,31.42843333,-87.109,1
1,10119,95,0,23,2,2018,6,12,2,34.42733333,-86.2614,1
1,10120,73,330,23,2,2018,6,18,55,33.40974444,-86.936,1
1,10121,103,890,23,2,2018,6,16,31,34.54055833,-86.919,1
1,10122,19,1852,23,2,2018,6,15,30,34.17080278,-85.7947,1
1,10124,3,0,23,2,2018,6,20,50,30.2387,-87.8877,1
1,10125,113,2440,24,2,2018,7,21,42,32.4795,-85.0307,1
1,10126,89,0,24,2,2018,7,13,50,34.75880556,-86.4744,1
1,10127,73,350,24,2,2018,7,14,42,33.50921944,-86.8492,1
1,10128,81,0,25,2,2018,1,19,5,32.52511944,-85.3031,1
1,10129,115,0,25,2,2018,1,8,44,33.57270278,-86.449,1
1,10130,127,0,27,2,2018,3,5,30,33.96187778,-87.2138,1
1,10131,19,0,28,2,2018,4,6,8,33.97631389,-85.4773,1
1,10132,73,350,28,2,2018,4,6,29,33.53423611,-86.7688,1
1,10133,19,0,1,3,2018,5,7,40,34.03749167,-85.6109,1
1,10134,15,0,1,3,2018,5,18,10,33.68640833,-85.8883,1
1,10135,127,0,1,3,2018,5,21,5,33.85486667,-87.1855,1
1,10136,127,0,2,3,2018,6,3,0,33.80736111,-87.14200000000001,1
1,10137,101,2130,2,3,2018,6,13,54,32.39230278,-86.1716,1
1,10138,49,810,6,3,2018,3,7,0,34.27328333,-86.0326,1
1,10139,125,0,23,2,2018,6,9,31,33.08669444,-87.6796,1
1,10140,43,0,25,2,2018,1,2,55,34.10760278,-86.8663,1
1,10141,73,350,5,3,2018,2,21,6,33.51941111,-86.85799999999999,1
1,10142,35,0,25,3,2018,1,23,0,31.5473,-86.88,1
1,10143,101,2130,5,3,2018,2,20,4,32.32654722,-86.2957,1
1,10144,95,50,6,3,2018,3,21,10,34.22774722,-86.2598,1
1,10145,97,2100,6,3,2018,3,18,0,30.65857778,-88.1119,1
1,10146,47,0,9,3,2018,6,18,20,32.436025,-86.9914,1
1,10147,73,0,11,3,2018,1,17,38,33.69628333,-86.7012,2
1,10148,89,1730,11,3,2018,1,20,20,34.591475,-86.5627,1
1,10149,53,0,11,3,2018,1,18,45,31.0428,-87.20700000000001,1
1,10150,125,3050,12,3,2018,2,16,47,33.21592778,-87.5633,1
1,10151,81,2340,13,3,2018,3,17,40,32.68163333,-85.31299999999999,1
1,10152,15,1770,6,2,2018,3,20,8,33.82590833,-85.7694,1
1,10153,39,0,22,2,2018,5,14,45,31.35807778,-86.3444,1
1,10154,73,350,23,2,2018,6,21,45,33.561925,-86.8568,1
1,10155,45,2380,27,2,2018,3,16,50,31.43478611,-85.6443,1
1,10156,69,0,1,3,2018,5,5,50,31.00581389,-85.4096,1
1,10157,63,0,4,3,2018,1,4,45,32.87562778,-87.869,1
1,10158,41,0,6,3,2018,3,13,30,31.73064167,-86.1967,1
1,10159,21,0,8,3,2018,5,5,50,32.80717778,-86.7752,1
1,10160,115,1850,9,3,2018,6,6,21,33.57373889,-86.5265,1
1,10161,101,2130,10,3,2018,7,17,54,32.35914167,-86.3069,1
1,10162,73,350,13,3,2018,3,19,47,33.48879444,-86.7867,1
1,10163,99,0,15,3,2018,5,17,8,31.30093056,-87.5028,1
1,10164,43,0,15,3,2018,5,7,25,34.10373611,-86.7111,2
1,10165,117,0,15,3,2018,5,6,28,33.31285556,-86.6576,1
1,10166,3,2800,16,3,2018,6,5,5,30.55286944,-87.7407,1
1,10167,127,0,16,3,2018,6,15,40,33.90701944,-87.3604,1
1,10168,33,0,17,3,2018,7,20,20,34.66488056,-87.5507,1
1,10169,111,0,17,3,2018,7,15,30,33.39891389,-85.3746,1
1,10170,87,0,17,3,2018,7,7,56,32.39745556,-85.5102,1
1,10171,113,0,17,3,2018,7,8,56,32.33630278,-85.1499,1
1,10172,83,0,18,3,2018,1,7,0,34.79119167,-87.0186,1
1,10173,83,0,18,3,2018,1,10,25,34.96262778,-86.8271,1
1,10174,9,0,18,3,2018,1,16,20,33.94028056,-86.434,1
1,10175,125,505,20,3,2018,3,15,41,33.26276667,-87.31,1
1,10176,83,0,21,3,2018,4,8,40,34.76191389,-86.8444,1
1,10177,29,0,21,3,2018,4,10,15,33.68372222,-85.3736,1
1,10178,9,0,21,3,2018,4,14,40,33.91669167,-86.7112,1
1,10179,33,3060,22,3,2018,5,12,17,34.71346389,-87.7112,1
1,10180,11,0,23,3,2018,6,0,1,32.11009722,-85.6995,1
1,10181,55,0,23,3,2018,6,16,0,34.15623611,-86.1997,1
1,10182,101,2130,24,3,2018,7,16,30,32.351475,-86.3234,3
1,10183,3,0,25,3,2018,1,12,20,30.56713889,-87.8693,1
1,10184,25,0,25,3,2018,1,19,25,31.73076944,-88.0076,1
1,10185,101,2130,26,3,2018,2,20,52,32.30036667,-86.4432,1
1,10186,89,1730,26,3,2018,2,6,5,34.71256389,-86.6133,1
1,10187,97,2100,27,3,2018,3,20,49,30.73093056,-88.1614,2
1,10188,31,0,27,3,2018,3,13,0,31.36856389,-86.104,1
1,10189,77,1200,27,3,2018,3,19,46,34.78634444,-87.6983,1
1,10190,69,140,28,3,2018,4,6,55,31.174025,-85.2346,1
1,10191,15,0,28,3,2018,4,23,50,33.63294444,-85.7337,1
1,10192,73,2170,28,3,2018,4,14,38,33.48002778,-86.775,1
1,10193,127,0,29,3,2018,5,10,30,33.94566389,-87.5,1
1,10194,121,2910,29,3,2018,5,22,15,33.40871389,-86.1337,1
1,10195,101,2130,30,3,2018,6,19,50,32.39292778,-86.1985,1
1,10196,73,330,30,3,2018,6,14,43,33.40315833,-86.9658,1
1,10197,73,350,31,3,2018,7,14,45,33.47254444,-86.883,1
1,10198,79,0,1,4,2018,1,13,0,34.57266389,-87.2685,1
1,10199,123,2940,2,4,2018,2,3,16,32.53718333,-85.8662,1
1,10200,37,0,8,4,2018,1,0,24,32.96140833,-86.2056,1
1,10201,21,0,5,4,2018,5,11,50,32.899775,-86.632,1
1,10202,115,0,8,4,2018,1,15,8,33.59755556,-86.3417,1
1,10203,29,0,11,4,2018,4,0,8,33.63547778,-85.5355,2
1,10204,73,0,14,4,2018,7,5,5,33.594175,-86.6588,1
1,10205,3,0,14,4,2018,7,21,45,30.68443889,-87.9982,1
1,10206,97,670,15,4,2018,1,5,24,30.77965833,-88.0979,2
1,10207,35,0,16,4,2018,2,11,49,31.40818056,-87.0155,1
1,10208,21,700,20,4,2018,6,11,44,32.84287222,-86.5952,1
1,10209,115,0,21,4,2018,7,21,6,33.60241944,-86.307,1
1,10210,115,2136,11,1,2018,5,8,44,33.5987,-86.5372,1
1,10211,55,0,30,3,2018,6,19,23,34.05328611,-86.2929,1
1,10212,13,0,30,3,2018,6,19,30,31.79306389,-86.7317,1
1,10213,73,2052,31,3,2018,7,21,3,33.46141389,-86.9087,1
1,10214,97,0,31,3,2018,7,18,9,30.98842222,-88.3258,1
1,10215,89,1730,1,4,2018,1,6,28,34.78087222,-86.5366,2
1,10216,125,0,1,4,2018,1,17,0,33.46426111,-87.6365,1
1,10217,127,1780,6,4,2018,6,5,20,33.81929722,-87.3114,1
1,10218,9,0,6,4,2018,6,15,46,33.87103889,-86.5699,2
1,10219,1,0,6,4,2018,6,20,33,32.53886111,-86.4912,1
1,10220,5,0,6,4,2018,6,22,0,31.86678611,-85.3692,1
1,10221,9,0,6,4,2018,6,22,23,33.85438056,-86.6588,1
1,10222,131,2490,8,4,2018,1,18,16,31.97213333,-87.6309,1
1,10223,55,0,9,4,2018,2,14,10,34.10734444,-85.8727,1
1,10224,61,0,9,4,2018,2,19,35,31.138275,-85.65,1
1,10225,73,350,9,4,2018,2,23,10,33.53781111,-86.7564,1
1,10226,1,0,10,4,2018,3,15,55,32.59860278,-86.8159,1
1,10227,97,2100,11,4,2018,4,11,0,30.60504722,-88.1637,1
1,10228,9,0,12,4,2018,5,14,45,33.92725,-86.81,1
1,10229,27,0,12,4,2018,5,14,37,33.10420556,-86.0074,2
1,10230,83,9997,13,4,2018,6,2,20,34.62795,-86.9118,1
1,10231,115,0,13,4,2018,6,21,58,33.7748,-86.2812,1
1,10232,89,0,13,4,2018,6,23,0,34.87275556,-86.73100000000001,1
1,10233,111,0,14,4,2018,7,23,0,33.22169444,-85.5435,1
1,10234,53,180,14,4,2018,7,14,53,31.06288333,-87.4913,1
1,10235,9,0,14,4,2018,7,20,15,33.91604444,-86.61,1
1,10236,67,0,14,4,2018,7,21,45,31.59130278,-85.105,1
1,10237,41,0,15,4,2018,1,5,50,32.04246944,-86.3843,1
1,10238,41,0,15,4,2018,1,5,55,32.04247778,-86.3843,1
1,10239,69,221,16,4,2018,2,7,20,31.18753611,-85.2757,1
1,10240,65,0,16,4,2018,2,14,45,32.50788056,-87.5287,1
1,10241,21,0,16,4,2018,2,22,43,32.83116111,-86.6958,1
1,10242,89,2368,16,4,2018,2,23,32,34.589375,-86.4516,1
1,10243,77,1200,19,4,2018,5,13,4,34.83906667,-87.6828,1
1,10244,49,0,20,4,2018,6,8,35,34.21685833,-85.8977,1
1,10245,33,0,21,4,2018,7,0,20,34.68603611,-87.6022,1
1,10246,43,0,22,4,2018,1,11,55,34.20295556,-87.0196,1
1,10247,129,650,22,4,2018,1,11,3,31.45677778,-88.1953,1
1,10248,123,550,17,2,2018,7,12,39,32.79848056,-85.6882,2
1,10249,73,0,29,4,2018,1,4,42,33.45201667,-86.8109,3
1,10250,13,1460,12,4,2018,5,8,19,31.80708611,-86.6114,1
1,10251,25,2980,18,4,2018,4,15,36,31.93039167,-87.7384,1
1,10252,99,1240,20,4,2018,6,15,9,31.46413611,-87.4167,1
1,10253,107,0,21,4,2018,7,8,30,33.47503611,-88.2474,1
1,10254,21,0,24,4,2018,3,13,0,32.90470556,-86.6476,1
1,10255,75,0,24,4,2018,3,7,53,33.68043889,-88.0365,1
1,10256,25,0,27,4,2018,6,4,48,31.67563889,-87.7435,2
1,10257,59,2570,27,4,2018,6,22,17,34.41618333,-88.1366,1
1,10258,117,1630,27,4,2018,6,6,40,33.304825,-86.8392,1
1,10259,49,0,28,4,2018,7,18,46,34.80314722,-85.6045,1
1,10260,85,0,29,4,2018,1,1,30,32.26946389,-86.5455,1
1,10261,91,1880,29,4,2018,1,10,48,32.29524722,-87.7954,1
1,10262,73,0,29,4,2018,1,19,16,33.57491944,-87.1405,1
1,10263,115,0,30,4,2018,2,15,30,33.79804722,-86.2422,1
1,10264,117,0,30,4,2018,2,12,39,33.34913333,-86.6245,1
1,10265,39,0,1,5,2018,3,6,0,31.42266944,-86.6459,1
1,10266,113,0,2,5,2018,4,1,25,32.47035278,-85.0977,1
1,10267,9,74,10,5,2018,5,19,47,33.91221667,-86.5105,1
1,10268,127,0,9,5,2018,4,23,20,33.70275278,-87.1372,1
1,10269,63,0,6,5,2018,1,11,50,32.99331111,-87.7784,1
1,10270,95,50,2,5,2018,4,8,35,34.29195278,-86.25,1
1,10271,97,2550,2,5,2018,4,12,30,30.74757778,-88.1127,1
1,10272,89,1730,3,5,2018,5,23,51,34.79648611,-86.6168,1
1,10273,97,2550,3,5,2018,5,14,33,30.8027,-88.1508,1
1,10274,55,1280,4,5,2018,6,13,35,34.11276944,-85.9544,1
1,10275,57,0,5,5,2018,7,14,28,33.87855278,-87.7421,1
1,10276,77,1200,6,5,2018,1,22,7,34.81925,-87.6569,1
1,10277,77,0,7,5,2018,2,7,45,34.89316111,-87.4736,1
1,10278,89,1730,7,5,2018,2,21,12,34.76704722,-86.554,1
1,10279,97,2100,8,5,2018,3,22,2,30.69968333,-88.0644,1
1,10280,73,350,12,5,2018,7,22,15,33.52083889,-86.8406,1
1,10281,97,2100,14,5,2018,2,11,19,30.68639167,-88.0411,1
1,10282,115,0,23,5,2018,4,16,35,33.59221389,-86.4217,1
1,10283,13,0,12,5,2018,7,23,45,31.85356944,-86.6833,1
1,10284,63,0,12,5,2018,7,12,20,32.91409722,-87.9975,1
1,10285,89,0,13,5,2018,1,12,5,34.80810278,-86.7706,1
1,10286,53,0,15,5,2018,3,17,0,31.02248611,-87.5305,1
1,10287,11,0,16,5,2018,4,6,55,32.14605278,-85.6337,1
1,10288,125,3050,16,5,2018,4,19,10,33.20336944,-87.5761,1
1,10289,97,2100,17,5,2018,5,2,55,30.690225,-88.164,1
1,10290,95,1500,19,5,2018,7,15,49,34.37630278,-86.2891,1
1,10291,95,0,20,5,2018,1,14,24,34.35835278,-86.5294,1
1,10292,49,1632,21,5,2018,2,13,17,34.62506111,-85.7542,1
1,10293,73,350,22,5,2018,3,8,0,33.57122222,-86.7226,1
1,10294,99,0,22,5,2018,3,11,40,31.54755,-87.1898,1
1,10295,101,2130,24,5,2018,5,17,25,32.30038611,-86.3497,1
1,10296,121,0,25,5,2018,6,10,45,33.45831667,-86.027,1
1,10297,107,0,27,1,2018,7,11,20,33.10097778,-88.1397,1
1,10298,101,0,1,2,2018,5,13,5,32.23638611,-86.3461,1
1,10299,125,0,21,1,2018,1,3,30,33.23793611,-87.14299999999999,3
1,10300,103,1590,14,6,2018,5,15,22,34.4371,-86.9006,1
1,10301,9,0,6,6,2018,4,14,30,33.84959444,-86.82799999999999,1
1,10302,125,0,4,6,2018,2,3,45,33.24988056,-87.1341,1
1,10303,127,0,4,6,2018,2,0,29,33.70242222,-87.1363,1
1,10304,3,0,3,6,2018,1,23,24,30.96468611,-87.7597,1
1,10305,53,0,31,5,2018,5,9,43,31.15400556,-87.3869,1
1,10306,43,0,29,5,2018,3,7,25,34.03112222,-86.8718,1
1,10307,39,1298,24,4,2018,3,7,30,31.41618333,-86.4846,1
1,10308,77,2832,26,4,2018,5,20,25,34.87319167,-87.5969,3
1,10309,91,0,16,5,2018,4,11,18,32.46734167,-87.594,2
1,10312,97,0,19,5,2018,7,19,50,30.47253889,-88.31,1
1,10313,121,9997,20,5,2018,1,14,0,33.56725556,-85.8125,1
1,10314,125,0,22,5,2018,3,16,45,33.27579444,-87.2146,1
1,10315,13,0,23,5,2018,4,10,50,31.86167778,-86.72,1
1,10316,51,0,23,5,2018,4,22,0,32.63565,-86.3192,1
1,10317,5,1050,23,5,2018,4,16,30,31.85893333,-85.166,1
1,10318,99,0,25,5,2018,6,12,55,31.50009444,-87.3954,1
1,10319,121,0,25,5,2018,6,17,10,33.26244722,-86.3075,1
1,10320,49,0,27,5,2018,1,16,35,34.39547222,-86.0085,1
1,10321,37,0,27,5,2018,1,20,0,32.87603333,-86.1168,1
1,10322,27,150,27,5,2018,1,23,3,33.26733611,-85.8365,2
1,10323,117,1716,28,5,2018,2,0,9,33.41441111,-86.667,1
1,10324,9,2330,28,5,2018,2,17,48,33.97438611,-86.4466,1
1,10325,73,1900,30,5,2018,4,13,13,33.43003056,-86.919,2
1,10326,51,0,30,5,2018,4,16,33,32.65553333,-86.2484,1
1,10327,89,0,30,5,2018,4,9,30,34.65751667,-86.5094,1
1,10328,113,0,31,5,2018,5,21,45,32.32753333,-85.0972,1
1,10329,113,0,31,5,2018,5,17,37,32.45959444,-85.1773,1
1,10330,15,0,31,5,2018,5,13,0,33.77259167,-85.9854,1
1,10331,59,2570,2,6,2018,7,6,30,34.41498889,-88.1357,1
1,10332,79,0,3,6,2018,1,5,30,34.41565833,-87.1593,1
1,10333,9,0,4,6,2018,2,8,0,33.863925,-86.7932,1
1,10334,47,0,5,6,2018,3,8,30,32.61161389,-86.95700000000001,1
1,10335,79,0,5,6,2018,3,15,0,34.64922222,-87.2029,1
1,10336,117,0,6,6,2018,4,16,35,33.15453056,-86.6469,1
1,10337,19,0,6,6,2018,4,18,25,34.43932778,-85.5058,2
1,10338,73,1750,7,6,2018,5,14,13,33.52374722,-86.6634,1
1,10339,73,350,7,6,2018,5,7,40,33.41356944,-86.9285,1
1,10340,31,0,7,6,2018,5,13,30,31.27318333,-86.1043,1
1,10341,51,3270,7,6,2018,5,6,39,32.55889722,-86.2217,1
1,10342,5,0,9,6,2018,7,12,17,31.75016944,-85.2272,1
1,10343,15,0,9,6,2018,7,20,30,33.78269167,-85.7616,1
1,10344,71,0,9,6,2018,7,20,50,34.73750278,-86.1209,1
1,10345,91,0,9,6,2018,7,22,40,32.28054167,-87.8272,1
1,10346,83,0,10,6,2018,1,1,50,34.86355278,-87.0157,1
1,10347,83,0,11,6,2018,2,5,0,34.79067778,-87.0887,1
1,10348,97,2550,11,6,2018,2,11,54,30.797325,-88.1514,1
1,10349,1,0,11,6,2018,2,18,20,32.61245833,-86.478,1
1,10350,81,0,11,6,2018,2,23,17,32.64020833,-85.315,2
1,10351,57,0,11,6,2018,2,22,45,33.75588056,-87.8318,1
1,10352,121,2910,12,6,2018,3,15,15,33.47830556,-86.12200000000001,1
1,10353,107,0,12,6,2018,3,14,45,33.28603611,-87.9778,1
1,10354,7,0,13,6,2018,4,19,50,33.10883889,-87.0771,1
1,10355,103,0,14,6,2018,5,2,0,34.44695278,-86.8054,1
1,10356,27,0,15,6,2018,6,7,0,33.219025,-85.8546,1
1,10357,115,2010,11,6,2018,2,16,58,33.668825,-86.4839,1
1,10358,113,0,15,6,2018,6,21,0,32.49473889,-85.0504,1
1,10359,95,0,16,6,2018,7,19,45,34.50151389,-86.2688,1
1,10360,85,0,17,6,2018,1,1,0,32.29793889,-86.7121,1
1,10361,97,2100,17,6,2018,1,1,35,30.67958889,-88.2077,1
1,10362,117,0,21,6,2018,5,5,0,33.37980278,-86.6271,1
1,10363,101,0,21,6,2018,5,7,20,32.26225833,-86.1602,1
1,10364,3,0,13,3,2018,3,5,25,30.60361389,-87.5581,1
1,10365,63,0,23,4,2018,2,20,20,32.74523611,-88.0895,2
1,10366,83,0,6,4,2018,6,17,0,34.67891667,-86.9222,1
1,10367,43,0,30,4,2018,2,18,30,34.27428611,-86.4957,1
1,10368,103,890,20,4,2018,6,16,3,34.61681389,-86.9865,1
1,10369,111,0,7,4,2018,7,2,54,33.1912,-85.4078,1
1,10370,97,0,4,3,2018,1,4,0,30.59119722,-88.2077,1
1,10371,97,0,4,3,2018,1,2,20,30.52058333,-88.2129,1
1,10372,117,0,13,3,2018,3,10,40,33.33411111,-86.6771,1
1,10373,21,0,14,3,2018,4,4,45,32.94583333,-86.6351,1
1,10374,101,2465,6,3,2018,3,7,46,32.31847222,-86.0946,1
1,10375,47,0,20,3,2018,3,8,20,32.46076667,-86.8783,1
1,10376,103,890,20,4,2018,6,23,19,34.60440833,-87.0165,1
1,10377,15,100,19,4,2018,5,16,53,33.66238056,-85.8269,1
1,10378,97,0,18,4,2018,4,8,50,30.83323056,-88.2678,1
1,10379,97,0,3,4,2018,3,21,9,30.48714722,-88.2339,1
1,10380,103,890,21,4,2018,7,16,1,34.58225278,-86.9729,1
1,10381,97,0,31,3,2018,7,14,55,30.48738611,-88.3412,2
1,10382,3,0,9,3,2018,6,21,22,30.56513056,-87.601,1
1,10383,93,0,20,6,2018,4,4,30,34.10606111,-88.0227,1
1,10384,97,2100,26,6,2018,3,10,22,30.62308889,-88.12899999999999,1
1,10385,73,350,2,7,2018,2,19,9,33.55152778,-86.8301,1
1,10386,73,0,5,7,2018,5,18,44,33.28980556,-87.0804,1
1,10387,81,200,9,7,2018,2,5,50,32.55179722,-85.522,2
1,10388,121,0,14,7,2018,7,1,5,33.58536667,-85.8998,1
1,10389,97,0,14,7,2018,7,5,20,30.51924444,-88.2732,1
1,10390,63,0,20,7,2018,6,16,50,33.00738056,-87.7625,1
