state,st_case,county,city,day,month,year,day_week,hour,minute,latitude,longitud,fatals
1,10050,117,0,28,1,2017,7,17,43,33.419175,-86.6765,1
1,10051,49,0,29,1,2017,1,1,15,34.25533889,-86.0987,2
1,10052,115,0,31,1,2017,3,5,30,33.42864167,-86.3422,1
1,10053,89,1730,17,1,2017,3,17,42,34.81576944,-86.4915,1
1,10054,97,2100,20,1,2017,6,6,45,30.58723611,-88.1698,1
1,10055,97,2100,26,1,2017,5,8,38,30.69777222,-88.1062,1
1,10056,71,2850,28,1,2017,7,5,38,34.82330278,-85.8424,1
1,10057,89,0,31,1,2017,3,13,10,34.932775,-86.6433,3
1,10058,81,0,1,2,2017,4,20,59,32.52736389,-85.1201,1
1,10059,33,0,1,2,2017,4,5,30,34.69855278,-87.7493,1
1,10060,55,1280,1,2,2017,4,4,30,34.00282778,-85.9688,1
1,10061,77,1200,2,2,2017,5,18,32,34.842625,-87.59,1
1,10062,115,0,3,2,2017,6,13,40,33.45173333,-86.3367,2
1,10063,9,0,3,2,2017,6,0,16,34.15813889,-86.441,1
1,10064,47,0,3,2,2017,6,12,40,32.55285,-86.9737,1
1,10065,97,2100,3,2,2017,6,18,46,30.67341667,-88.1485,1
1,10066,47,2760,5,2,2017,1,20,35,32.43126944,-87.0154,1
1,10067,3,0,6,2,2017,2,21,0,31.29455556,-87.7632,1
1,10068,111,0,7,2,2017,3,17,50,33.30375,-85.5359,1
1,10069,61,0,7,2,2017,3,19,1,31.09387778,-85.9867,2
1,10070,95,0,7,2,2017,3,14,0,34.37493333,-86.4747,1
1,10071,49,1632,8,2,2017,4,3,58,34.60710556,-85.7294,1
1,10072,95,400,8,2,2017,4,9,50,34.21054167,-86.1681,1
1,10074,33,0,9,2,2017,5,7,15,34.67186111,-87.8607,1
1,10075,121,0,10,2,2017,6,15,50,33.51267222,-86.2133,1
1,10076,5,0,11,2,2017,7,0,43,31.67875,-85.6152,1
1,10077,91,0,12,2,2017,1,1,20,32.28173333,-87.7395,1
1,10078,9,0,12,2,2017,1,18,10,34.20741111,-86.4927,1
1,10079,103,0,14,2,2017,3,5,45,34.47671111,-87.0363,2
1,10080,43,1310,14,2,2017,3,20,30,34.01224444,-86.749,1
1,10081,95,400,15,2,2017,4,19,4,34.21631111,-86.1572,1
1,10082,113,0,17,2,2017,6,7,19,32.46128333,-85.1514,1
1,10083,127,0,18,2,2017,7,21,15,33.82130833,-87.1624,1
1,10084,33,0,19,2,2017,1,14,40,34.6441,-87.6165,2
1,10085,83,0,19,2,2017,1,4,0,34.82025833,-87.0088,1
1,10086,73,330,19,2,2017,1,5,25,33.36851667,-87.0103,1
1,10087,73,330,4,3,2017,7,1,16,33.412625,-86.9675,1
1,10088,9,0,5,3,2017,1,20,0,33.91855,-86.8662,1
1,10089,9,0,5,3,2017,1,20,3,33.91855556,-86.8662,1
1,10090,87,0,10,3,2017,6,18,30,32.42320833,-85.9289,2
1,10091,13,0,10,3,2017,6,15,30,31.56956667,-86.8547,1
1,10092,115,0,10,3,2017,6,0,39,33.59407222,-86.1878,1
1,10093,115,0,13,3,2017,2,14,0,33.89895278,-86.2329,1
1,10094,97,0,16,3,2017,5,7,20,30.49588056,-88.3384,1
1,10095,121,0,21,3,2017,3,18,48,33.58275556,-86.0294,1
1,10096,73,0,28,3,2017,3,5,55,33.54144722,-86.6437,1
1,10097,73,350,30,3,2017,5,0,11,33.50738056,-86.8182,1
1,10098,83,0,31,3,2017,6,19,53,34.83446389,-86.9374,1
1,10099,97,2550,14,2,2017,3,19,50,30.747575,-88.1127,1
1,10100,15,100,14,2,2017,3,19,8,33.68580278,-85.8299,1
1,10101,113,0,15,2,2017,4,18,57,32.29523889,-85.1581,1
1,10102,71,0,16,2,2017,5,22,35,34.75314722,-86.1191,1
1,10103,125,3112,11,3,2017,7,2,50,33.17428611,-87.2331,1
1,10104,43,0,5,3,2017,1,11,50,34.12655,-86.9456,1
1,10105,101,2130,5,3,2017,1,2,15,32.42346944,-86.2871,1
1,10107,3,0,7,3,2017,3,0,48,30.76708056,-87.787,1
1,10108,65,0,7,3,2017,3,5,30,32.95860278,-87.6872,1
1,10109,7,3306,8,3,2017,4,16,52,33.18888333,-87.1518,2
1,10110,95,50,9,3,2017,5,22,25,34.29180278,-86.2487,1
1,10111,1,0,10,3,2017,6,16,5,32.57356667,-86.6821,1
1,10112,121,0,11,3,2017,7,9,0,33.50321667,-86.0048,1
1,10113,73,350,11,3,2017,7,0,53,33.52398056,-86.8001,1
1,10114,43,0,12,3,2017,1,18,30,34.17851389,-86.7427,1
1,10115,63,0,12,3,2017,1,2,0,33.05271111,-88.0343,1
1,10116,89,1730,15,3,2017,4,19,21,34.73500278,-86.6338,1
1,10117,73,350,16,3,2017,5,16,28,33.53161389,-86.7573,1
1,10118,1,0,16,3,2017,5,14,25,32.56470556,-86.434,1
1,10119,109,0,17,3,2017,6,22,50,31.91629444,-86.0194,1
1,10120,79,0,18,3,2017,7,20,50,34.59369444,-87.2613,2
1,10121,105,0,18,3,2017,7,18,45,32.63684722,-87.3667,1
1,10122,89,1730,17,3,2017,6,15,53,34.82180278,-86.64299999999999,1
1,10123,39,0,19,3,2017,1,16,30,31.16951389,-86.5976,3
1,10124,127,0,19,3,2017,1,19,35,33.61412778,-87.3568,1
1,10125,127,0,19,3,2017,1,3,30,33.90377778,-87.1393,1
1,10126,15,0,20,3,2017,2,17,10,33.90839444,-85.7449,1
1,10127,45,2050,20,3,2017,2,5,36,31.28728889,-85.4687,1
1,10128,121,0,20,3,2017,2,14,40,33.58986944,-86.1243,1
1,10129,49,3110,21,3,2017,3,15,0,34.56471667,-85.6182,1
1,10130,115,0,21,3,2017,3,7,55,33.91244444,-86.3277,1
1,10131,49,0,21,3,2017,3,15,29,34.55061389,-85.5298,1
1,10132,15,100,22,3,2017,4,16,55,33.65026389,-85.7862,1
1,10133,81,2340,22,3,2017,4,14,3,32.66035278,-85.4252,1
1,10134,55,2719,23,3,2017,5,21,18,34.18450278,-86.145,2
1,10135,91,1880,23,3,2017,5,10,35,32.30207222,-87.7979,1
1,10136,131,0,23,3,2017,5,17,30,32.07203333,-87.5733,1
1,10137,39,0,25,3,2017,7,7,25,31.22288611,-86.5079,1
1,10138,31,0,25,3,2017,7,3,19,31.4156,-85.885,1
1,10139,97,0,26,3,2017,1,0,15,30.42881667,-88.1782,1
1,10140,115,160,26,3,2017,1,17,41,33.79575,-86.273,1
1,10141,73,350,27,3,2017,2,11,10,33.43925556,-86.8444,1
1,10142,73,0,26,3,2017,1,4,44,33.63475833,-86.6841,1
1,10143,73,350,27,3,2017,2,0,8,33.49348889,-86.8291,1
1,10144,125,0,28,3,2017,3,11,25,33.38025556,-87.54700000000001,1
1,10145,57,0,28,3,2017,3,11,48,33.66996944,-87.6505,2
1,10146,89,0,29,3,2017,4,14,45,34.96671667,-86.5684,1
1,10147,19,0,29,3,2017,4,9,37,34.14135833,-85.5875,2
1,10148,97,2100,30,3,2017,5,4,57,30.61109444,-88.0734,1
1,10149,127,0,31,3,2017,6,21,0,33.87871389,-87.1616,1
1,10150,77,0,31,3,2017,6,17,25,34.86791667,-87.7699,1
1,10151,73,350,1,4,2017,7,23,55,33.46747222,-86.6381,1
1,10152,117,0,1,4,2017,7,19,40,33.13716389,-86.587,1
1,10153,39,0,1,4,2017,7,18,45,31.22836944,-86.2273,1
1,10154,117,0,1,4,2017,7,21,20,33.42203056,-86.4355,1
1,10155,127,0,2,4,2017,1,8,5,33.94381667,-87.4435,1
1,10156,57,0,3,4,2017,2,7,5,33.87815833,-87.6362,1
1,10157,47,2760,3,4,2017,2,21,35,32.40650278,-87.0498,1
1,10158,115,0,3,4,2017,2,10,24,33.73361944,-86.287,2
1,10159,95,1500,9,4,2017,1,19,45,34.30521111,-86.2879,1
1,10160,73,330,6,4,2017,5,21,10,33.40462778,-86.9401,1
1,10161,47,2760,6,4,2017,5,14,30,32.41274444,-87.0036,1
1,10162,57,0,18,2,2017,7,4,10,33.89441667,-87.8064,2
1,10163,3,0,19,2,2017,1,13,35,30.98969444,-87.8551,1
1,10164,73,350,19,2,2017,1,12,59,33.53969722,-86.7531,1
1,10165,125,3050,21,2,2017,3,17,55,33.204475,-87.4891,1
1,10167,71,2390,23,2,2017,5,8,20,34.68056667,-86.3308,1
1,10168,25,1760,23,2,2017,5,16,23,31.53192222,-87.8964,1
1,10169,55,0,23,2,2017,5,16,20,34.06556111,-86.1233,1
1,10170,61,0,24,2,2017,6,8,25,31.00355,-85.57600000000001,2
1,10171,33,0,25,2,2017,7,13,30,34.67029167,-87.5726,1
1,10172,33,0,25,2,2017,7,20,0,34.72720833,-87.5147,1
1,10173,71,0,26,2,2017,1,13,30,34.67640833,-85.7518,1
1,10174,127,1780,26,2,2017,1,1,55,33.79945556,-87.23700000000001,1
1,10175,11,3090,25,2,2017,7,23,11,32.13697778,-85.7364,2
1,10176,115,0,26,2,2017,1,2,55,33.81364722,-86.1105,1
1,10177,59,2570,26,2,2017,1,9,49,34.43960833,-88.1269,1
1,10178,45,0,28,2,2017,3,15,40,31.48781389,-85.7738,1
1,10179,87,0,28,2,2017,3,21,21,32.44912222,-85.491,1
1,10180,97,0,2,3,2017,5,18,20,30.56265556,-88.2135,1
1,10181,49,0,3,3,2017,6,13,30,34.27065,-86.0805,1
1,10182,33,1915,3,3,2017,6,17,9,34.58030833,-87.6809,1
1,10183,129,0,3,3,2017,6,17,50,31.167425,-88.012,1
1,10184,55,0,4,3,2017,7,15,15,34.0501,-86.1692,2
1,10185,121,1870,5,3,2017,1,99,99,33.58889722,-86.12700000000001,1
1,10186,73,350,14,4,2017,6,21,27,33.55040833,-86.7734,1
1,10187,3,0,18,4,2017,3,20,35,30.65630556,-87.9279,1
1,10188,119,0,29,4,2017,7,5,30,32.56994167,-88.2479,1
1,10189,73,350,29,4,2017,7,13,30,33.54700556,-86.74600000000001,1
1,10190,127,0,29,4,2017,7,20,35,33.89013056,-87.4537,1
1,10191,97,2100,4,5,2017,5,5,35,30.64065,-88.1187,1
1,10192,125,3050,4,5,2017,5,10,4,33.18944167,-87.5372,1
1,10193,125,0,5,5,2017,6,1,15,33.31948611,-87.6528,1
1,10194,39,2580,7,5,2017,1,2,0,31.396775,-86.6026,1
1,10195,73,350,30,4,2017,1,14,40,33.56869167,-86.7218,1
1,10196,59,0,5,5,2017,6,8,40,34.31446389,-87.6961,1
1,10197,129,0,7,5,2017,1,13,10,31.50456667,-87.9616,1
1,10198,3,1943,8,5,2017,2,7,22,30.62743056,-87.7531,1
1,10199,73,350,10,5,2017,4,6,55,33.53218056,-86.845,1
1,10200,73,330,11,5,2017,5,0,4,33.37247222,-86.9922,1
1,10201,65,0,20,3,2017,2,3,20,32.80013611,-87.4791,1
1,10202,89,2225,22,3,2017,4,7,50,34.55085,-86.4435,1
1,10203,43,0,28,3,2017,3,20,24,34.08775278,-86.9464,2
1,10204,63,1070,1,4,2017,7,23,26,32.81825278,-87.8871,1
1,10205,89,1730,2,4,2017,1,21,30,34.77128611,-86.6167,1
1,10206,31,1030,2,4,2017,1,19,23,31.33780833,-85.7827,1
1,10207,81,0,6,4,2017,5,0,25,32.50685278,-85.1529,1
1,10208,109,0,7,4,2017,6,21,55,31.65649444,-85.9642,1
1,10209,85,1605,10,4,2017,2,11,53,32.18938889,-86.5674,1
1,10210,45,2380,7,4,2017,6,11,0,31.4217,-85.6128,2
1,10211,115,0,7,4,2017,6,14,18,33.63991111,-86.3691,1
1,10212,89,1730,10,4,2017,2,15,39,34.65674167,-86.7705,1
1,10213,43,0,11,4,2017,3,7,12,34.28004167,-86.6089,1
1,10214,117,1630,11,4,2017,3,19,25,33.28329444,-86.8843,1
1,10215,15,0,11,4,2017,3,5,15,33.79118056,-85.7213,1
1,10216,95,50,12,4,2017,4,20,47,34.23220833,-86.2252,1
1,10217,1,0,12,4,2017,4,8,25,32.63425278,-86.4991,1
1,10218,55,0,13,4,2017,5,17,55,34.05378889,-86.1065,1
1,10219,89,0,13,4,2017,5,4,15,34.91130556,-86.7581,1
1,10220,127,0,14,4,2017,6,19,35,33.955575,-87.3357,1
1,10221,113,0,14,4,2017,6,23,17,32.29958611,-85.1814,1
1,10222,73,350,14,4,2017,6,22,42,33.53316111,-86.8584,1
1,10223,93,0,14,4,2017,6,0,5,34.18260278,-88.0878,1
1,10224,97,0,14,4,2017,6,99,99,30.31403889,-88.13799999999999,1
1,10225,103,0,14,4,2017,6,19,20,34.45755833,-86.5761,2
1,10226,73,2052,14,4,2017,6,3,22,33.45254167,-86.9292,1
1,10227,59,0,14,4,2017,6,20,15,34.54343889,-87.6061,1
1,10228,15,100,14,4,2017,6,20,7,33.65103056,-85.8016,1
1,10229,47,0,15,4,2017,7,1,45,32.47574444,-87.052,1
1,10230,1,2540,15,4,2017,7,14,57,32.47223611,-86.4187,1
1,10231,89,2225,16,4,2017,1,18,0,34.54257778,-86.4129,1
1,10232,89,1730,16,4,2017,1,3,59,34.79693889,-86.5925,1
1,10233,97,2100,18,4,2017,3,18,40,30.58124444,-88.3102,1
1,10234,15,0,18,4,2017,3,10,35,33.76319444,-85.8914,1
1,10235,19,0,19,4,2017,4,11,5,34.26215278,-85.5722,1
1,10236,95,0,19,4,2017,4,15,58,34.21185833,-86.3929,1
1,10237,97,0,20,4,2017,5,14,50,30.96368056,-88.3007,1
1,10238,13,0,26,2,2017,1,5,30,31.62656389,-86.7997,1
1,10239,103,0,20,4,2017,5,11,30,34.37049444,-86.9868,1
1,10240,7,0,20,4,2017,5,17,30,33.06130278,-87.1365,2
1,10241,117,0,21,4,2017,6,17,35,33.07474167,-86.5716,2
1,10242,121,0,21,4,2017,6,5,35,33.58874722,-86.0392,1
1,10243,13,0,22,4,2017,7,23,50,31.83238056,-86.5719,1
1,10244,1,0,22,4,2017,7,22,2,32.43298611,-86.5787,1
1,10245,97,0,22,4,2017,7,8,20,30.4726,-88.3359,1
1,10246,13,0,23,4,2017,1,0,45,31.88141111,-86.602,1
1,10247,49,810,23,4,2017,1,11,30,34.29448611,-85.9876,1
1,10248,127,0,24,4,2017,2,4,0,33.82461667,-87.4737,1
1,10249,21,0,24,4,2017,2,10,20,32.73759444,-86.4905,1
1,10250,81,2340,24,4,2017,2,21,45,32.652325,-85.3556,1
1,10251,127,0,25,4,2017,3,12,5,33.92950833,-87.2635,1
1,10252,49,1632,26,4,2017,4,13,12,34.6386,-85.7197,1
1,10253,73,2960,27,4,2017,5,5,40,33.58404167,-86.7734,1
1,10254,53,0,29,4,2017,7,14,45,31.16649444,-87.05,1
1,10255,5,1050,28,4,2017,6,20,1,31.88640278,-85.1454,1
1,10256,53,0,28,4,2017,6,21,45,31.06980556,-87.5215,3
1,10257,37,0,29,4,2017,7,21,30,32.99990278,-86.1218,1
1,10258,97,2100,29,4,2017,7,22,10,30.6511,-88.1012,1
1,10259,33,0,29,4,2017,7,20,40,34.69915278,-87.7861,2
1,10260,73,350,2,5,2017,3,16,50,33.55263056,-86.7321,1
1,10261,53,1180,2,5,2017,3,16,27,31.00269167,-87.2275,1
1,10262,37,0,2,5,2017,3,15,42,32.81905833,-86.0472,1
1,10263,49,0,3,5,2017,4,14,25,34.42418333,-85.939,1
1,10264,83,0,27,4,2017,5,0,25,34.6106,-86.8984,1
1,10265,55,2587,11,5,2017,5,9,20,34.12178611,-85.9809,1
1,10266,55,0,22,5,2017,2,12,45,34.18399167,-85.9575,1
1,10267,73,0,26,5,2017,6,16,14,33.52781389,-86.6578,1
1,10268,117,530,30,5,2017,3,9,5,33.10310278,-86.7494,1
1,10269,87,0,31,5,2017,4,16,7,32.44493056,-85.7924,1
1,10270,1,0,2,6,2017,6,2,45,32.67603333,-86.5095,1
1,10271,121,0,6,6,2017,3,8,15,33.58577778,-85.8769,1
1,10272,73,350,10,6,2017,7,3,0,33.52253889,-86.8114,1
1,10273,73,350,11,6,2017,1,3,55,33.54490833,-86.7598,1
1,10274,55,190,22,6,2017,5,21,5,33.99515278,-86.0889,2
1,10275,25,740,14,3,2017,3,15,33,31.75134722,-88.0709,1
1,10276,81,0,30,4,2017,1,0,1,32.62289444,-85.1328,1
1,10277,125,2260,30,4,2017,1,19,59,33.24048611,-87.5812,1
1,10278,83,0,30,4,2017,1,22,30,34.84996389,-87.0674,1
1,10279,55,1280,1,5,2017,2,13,35,34.03039444,-86.0274,1
1,10280,21,0,5,5,2017,6,18,30,32.73950833,-86.492,1
1,10281,81,0,7,5,2017,1,23,21,32.59903333,-85.5772,1
1,10282,43,0,7,5,2017,1,18,1,34.12474444,-86.88799999999999,1
1,10283,97,2100,10,5,2017,4,18,40,30.72023056,-88.0854,1
1,10284,69,930,11,5,2017,5,19,25,31.21656111,-85.3895,1
1,10285,3,0,12,5,2017,6,13,40,30.95420833,-87.7614,1
1,10286,73,350,13,5,2017,7,18,10,33.46398889,-86.8736,1
1,10287,101,2130,13,5,2017,7,22,32,32.33851944,-86.1847,1
1,10288,121,0,13,5,2017,7,16,50,33.515,-86.2043,1
1,10289,43,9997,14,5,2017,1,9,30,34.10829444,-86.8653,1
1,10290,3,1493,14,5,2017,1,21,47,30.27897222,-87.6867,1
1,10291,111,3160,15,5,2017,2,11,30,33.11666111,-85.5708,1
1,10292,69,930,15,5,2017,2,17,31,31.26768889,-85.3791,1
1,10293,123,0,17,5,2017,4,6,35,32.62792222,-85.8027,1
1,10294,59,0,18,5,2017,5,6,50,34.48411111,-87.8296,1
1,10295,125,0,18,5,2017,5,7,39,33.14271667,-87.5435,1
1,10296,43,0,18,5,2017,5,9,10,34.01660556,-86.9263,2
1,10298,19,630,18,5,2017,5,13,0,34.15930556,-85.7089,1
1,10299,89,1730,18,5,2017,5,21,43,34.66395833,-86.7523,1
1,10300,49,1230,18,5,2017,5,23,45,34.42497778,-85.7342,2
1,10301,77,0,19,5,2017,6,13,55,34.98276944,-87.6871,1
1,10302,73,350,19,5,2017,6,15,16,33.61900833,-86.6851,1
1,10303,73,350,20,5,2017,7,4,30,33.54580556,-86.8157,1
1,10304,129,0,20,5,2017,7,21,40,31.65040278,-88.3065,1
1,10305,9,0,21,5,2017,1,18,10,33.83975833,-86.6649,2
1,10306,73,0,21,5,2017,1,10,8,33.73029167,-86.6533,1
1,10307,7,0,21,5,2017,1,21,20,33.18943611,-87.1988,1
1,10308,101,0,22,5,2017,2,12,55,32.24173056,-86.2955,1
1,10309,115,2320,23,5,2017,3,3,20,33.69185,-86.38799999999999,1
1,10310,127,0,23,5,2017,3,14,28,33.71333333,-87.2653,1
1,10311,9,0,23,5,2017,3,15,35,33.98127778,-86.6135,1
1,10312,73,2960,23,5,2017,3,18,32,33.57068056,-86.7843,1
1,10313,97,0,23,5,2017,3,20,10,30.65396667,-88.2351,1
1,10314,9,0,24,5,2017,4,9,33,33.95524722,-86.5872,3
1,10315,97,0,24,5,2017,4,22,45,30.85659722,-88.2797,1
1,10316,95,1500,24,5,2017,4,23,17,34.41599167,-86.2673,1
1,10317,97,2100,24,5,2017,4,17,35,30.73473889,-88.1361,1
1,10318,91,0,25,5,2017,5,2,15,32.15588056,-87.6526,1
1,10319,125,0,26,5,2017,6,1,0,33.23874444,-87.7099,1
1,10320,35,0,27,5,2017,7,5,55,31.48736111,-87.1821,1
1,10321,55,1280,27,5,2017,7,16,12,34.01834444,-85.9931,1
1,10322,95,50,27,5,2017,7,5,47,34.240525,-86.1761,1
1,10323,125,3050,27,5,2017,7,19,45,33.22407222,-87.506,1
1,10324,97,2100,29,5,2017,2,21,42,30.69246389,-88.0717,1
1,10325,127,1780,30,5,2017,3,0,2,33.84593056,-87.2579,1
1,10326,19,630,30,5,2017,3,12,48,34.16073611,-85.7133,1
1,10327,17,0,30,5,2017,3,16,32,32.88944167,-85.5166,1
1,10328,51,0,31,5,2017,4,4,45,32.55345278,-86.3179,1
1,10329,125,3050,31,5,2017,4,13,37,33.18322222,-87.5259,1
1,10330,103,890,1,6,2017,5,0,3,34.49326111,-86.9656,2
1,10331,109,0,1,6,2017,5,17,15,31.87933611,-85.7205,1
1,10332,99,0,1,6,2017,5,16,30,31.53608333,-87.2898,1
1,10333,113,2440,3,6,2017,7,19,34,32.47316944,-85.0154,1
1,10334,73,330,3,6,2017,7,1,30,33.34753611,-86.9987,1
1,10335,77,1806,4,6,2017,1,0,30,34.85799722,-87.5374,1
1,10336,117,1716,4,6,2017,1,13,46,33.42556944,-86.6315,1
1,10337,69,930,5,6,2017,2,1,22,31.20693611,-85.352,1
1,10338,19,0,6,6,2017,3,12,15,34.13361111,-85.4956,1
1,10339,27,0,6,6,2017,3,18,45,33.13003889,-85.86,1
1,10340,31,0,6,6,2017,3,19,5,31.53496389,-85.8726,1
1,10341,87,0,7,6,2017,4,22,50,32.45011667,-85.6325,1
1,10342,97,0,7,6,2017,4,7,16,30.86055556,-88.196,2
1,10343,97,0,7,6,2017,4,14,40,30.50358056,-88.25399999999999,1
1,10344,81,0,7,6,2017,4,7,38,32.57563056,-85.1472,1
1,10345,73,350,7,6,2017,4,16,49,33.51234722,-86.8473,1
1,10346,43,0,8,6,2017,5,14,41,34.27573611,-86.8113,1
1,10347,9,0,8,6,2017,5,15,40,34.155,-86.4591,2
1,10348,73,350,9,6,2017,6,9,4,33.51985,-86.9156,1
1,10349,43,0,9,6,2017,6,15,5,34.1712,-86.6874,2
1,10350,69,1410,10,6,2017,7,20,0,31.14598611,-85.0887,1
1,10351,121,0,13,6,2017,3,15,50,33.43238056,-86.0276,1
1,10352,81,0,13,6,2017,3,20,11,32.57353056,-85.3144,1
1,10353,121,0,13,6,2017,3,23,34,33.16422778,-86.3022,1
1,10354,51,0,14,6,2017,4,21,20,32.41666111,-86.4097,1
1,10355,49,2564,15,6,2017,5,15,10,34.47630556,-85.8061,2
1,10356,77,0,15,6,2017,5,23,40,34.99226667,-87.8291,1
1,10357,17,1830,16,6,2017,6,20,25,32.83178889,-85.2535,1
1,10358,89,0,16,6,2017,6,16,53,34.65708889,-86.507,1
1,10359,121,0,16,6,2017,6,21,30,33.23000278,-86.3262,1
1,10360,125,3050,16,6,2017,6,22,9,33.21224722,-87.5707,1
1,10361,65,0,17,6,2017,7,0,0,32.89689444,-87.7036,1
1,10362,9,0,17,6,2017,7,10,46,33.7743,-86.6289,1
1,10363,51,0,18,6,2017,1,1,20,32.65517778,-86.2482,1
1,10364,33,0,18,6,2017,1,7,20,34.652475,-87.887,2
1,10365,97,2100,18,6,2017,1,21,2,30.69277778,-88.1258,1
1,10366,73,350,18,6,2017,1,16,30,33.54326111,-86.7264,1
1,10367,47,0,18,6,2017,1,18,15,32.37291111,-87.1576,1
1,10368,71,0,19,6,2017,2,0,30,34.86038056,-85.61,1
1,10369,109,0,19,6,2017,2,0,0,31.65143889,-85.8112,1
1,10370,117,0,19,6,2017,2,4,0,33.15702778,-86.8807,1
1,10371,83,0,20,6,2017,3,16,28,34.8468,-86.8941,1
1,10372,125,3050,20,6,2017,3,18,0,33.21097778,-87.5643,1
1,10373,51,0,20,6,2017,3,23,20,32.50295278,-86.0171,1
1,10374,69,930,20,6,2017,3,23,27,31.19527222,-85.4106,1
1,10375,125,0,21,6,2017,4,0,45,33.32105,-87.6544,1
1,10376,71,0,22,6,2017,5,13,15,34.725975,-86.3189,1
1,10377,89,0,23,6,2017,6,4,10,34.98856389,-86.5702,1
1,10378,133,0,24,6,2017,7,16,43,34.20678611,-87.5982,1
1,10379,73,350,25,6,2017,1,3,54,99.9999,999.9999,1
1,10380,55,1280,25,6,2017,1,2,33,33.99195,-86.0375,1
1,10381,85,0,9,1,2017,2,1,40,32.07141111,-86.4841,1
1,10382,53,0,19,2,2017,1,14,35,31.14212778,-87.4122,2
1,10383,87,0,8,3,2017,4,16,10,32.44064444,-85.8342,1
1,10384,63,0,23,5,2017,3,4,35,32.91368889,-87.87200000000001,1
1,10385,3,0,26,5,2017,6,4,50,31.00501111,-87.6787,1
1,10386,97,0,5,1,2017,5,20,55,30.53726944,-88.0841,1
1,10387,21,0,7,1,2017,7,14,5,32.77533333,-86.5453,1
1,10388,89,0,21,1,2017,7,23,35,34.82169722,-86.4853,1
1,10389,95,0,23,1,2017,2,18,15,34.18408333,-86.2691,1
